delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0545449101796407,0.0850419161676647,0.0842095808383234,0.0562694610778443,0.0577065868263473,0.0401437125748503,0.0679221556886228,0.0700059880239521,0.0433353293413174,0.043688622754491
0.02,0.134191616766467,0.163544910179641,0.143131736526946,0.137670658682635,0.139299401197605,0.0995988023952096,0.127287425149701,0.115017964071856,0.108053892215569,0.105083832335329
0.03,0.260125748502994,0.284874251497006,0.226317365269461,0.266580838323353,0.266808383233533,0.20122754491018,0.226700598802395,0.182670658682635,0.217281437125749,0.209538922155689
0.04,0.429706586826347,0.440562874251497,0.336101796407186,0.438520958083832,0.437395209580838,0.35097005988024,0.36959880239521,0.281209580838323,0.373293413173653,0.361916167664671
0.05,0.604718562874252,0.594467065868264,0.452610778443114,0.614029940119761,0.612167664670659,0.524568862275449,0.522065868263473,0.391167664670659,0.548203592814371,0.535197604790419
0.06,0.745574850299401,0.724670658682635,0.564916167664671,0.754089820359281,0.750832335329341,0.678389221556886,0.66177245508982,0.502820359281437,0.698910179640719,0.686473053892216
0.07,0.848431137724551,0.827401197604791,0.670508982035928,0.85562874251497,0.851520958083832,0.797982035928144,0.776802395209581,0.612047904191617,0.814526946107785,0.803550898203593
0.08,0.916197604790419,0.90011377245509,0.760778443113772,0.921670658682635,0.917832335329341,0.883682634730539,0.864347305389222,0.709946107784431,0.894820359281437,0.88702994011976
0.09,0.957161676646707,0.94385628742515,0.82959880239521,0.96059880239521,0.957898203592814,0.936329341317365,0.920077844311377,0.786538922155689,0.943491017964072,0.938089820359281
0.1,0.978251497005988,0.969874251497006,0.880401197604791,0.980497005988024,0.978670658682635,0.966059880239521,0.95485628742515,0.846,0.970449101796407,0.967107784431138
