delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0203293413173653,0.0275988023952096,0.0205808383233533,0.0275988023952096,0.0255029940119761,0.013688622754491,0.0192874251497006,0.0119700598802395,0.0230898203592814,0.0180958083832335
0.02,0.0416526946107784,0.0560059880239521,0.0405568862275449,0.0582035928143713,0.0534670658682635,0.0257125748502994,0.0381736526946108,0.0218682634730539,0.0457544910179641,0.0355748502994012
0.03,0.0836407185628742,0.107335329341317,0.0776766467065868,0.110203592814371,0.104413173652695,0.0533473053892216,0.0761976047904192,0.0455688622754491,0.0896167664670659,0.072814371257485
0.04,0.150610778443114,0.181125748502994,0.129263473053892,0.191263473053892,0.174622754491018,0.102844311377246,0.133562874251497,0.0794610778443114,0.159562874251497,0.127245508982036
0.05,0.234538922155689,0.274383233532934,0.199383233532934,0.289377245508982,0.263359281437126,0.169796407185629,0.21125748502994,0.129946107784431,0.245796407185629,0.200874251497006
0.06,0.34248502994012,0.383592814371257,0.287760479041916,0.404413173652695,0.371556886227545,0.263592814371258,0.311802395209581,0.199700598802395,0.355137724550898,0.299071856287425
0.07,0.450556886227545,0.493712574850299,0.38525748502994,0.514167664670659,0.480305389221557,0.364419161676647,0.416341317365269,0.28359880239521,0.463389221556886,0.401287425149701
0.08,0.551221556886228,0.592425149700599,0.480838323353293,0.612335329341317,0.576688622754491,0.469221556886228,0.520455089820359,0.373640718562874,0.562425149700599,0.503077844311377
0.09,0.646185628742515,0.686497005988024,0.581682634730539,0.698407185628743,0.668359281437126,0.571952095808383,0.621820359281437,0.473706586826347,0.65537125748503,0.602682634730539
0.1,0.71611377245509,0.753263473053892,0.660748502994012,0.759335329341317,0.735874251497006,0.652556886227545,0.69848502994012,0.559467065868263,0.72359880239521,0.679544910179641
