delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0188982035928144,0.0274011976047904,0.0202035928143713,0.0266526946107784,0.0236467065868264,0.0132754491017964,0.0205688622754491,0.0116347305389222,0.0219520958083832,0.0172574850299401
0.02,0.0361377245508982,0.0447065868263473,0.0347065868263473,0.0493233532934132,0.0423053892215569,0.0244071856287425,0.0328622754491018,0.021874251497006,0.039377245508982,0.0301796407185629
0.03,0.0543592814371258,0.0653413173652695,0.047562874251497,0.0741616766467066,0.0641437125748503,0.036059880239521,0.0464850299401198,0.0290239520958084,0.0587724550898204,0.0444790419161677
0.04,0.0797245508982036,0.0936167664670659,0.0631976047904192,0.108365269461078,0.094,0.0512874251497006,0.0660239520958084,0.0359221556886228,0.086125748502994,0.0643233532934132
0.05,0.116221556886228,0.133,0.0873592814371258,0.153592814371258,0.134700598802395,0.0764491017964072,0.0949700598802395,0.0512754491017964,0.124874251497006,0.0948023952095808
0.06,0.162592814371257,0.183305389221557,0.11651497005988,0.209820359281437,0.186790419161677,0.10925748502994,0.13297005988024,0.0696107784431138,0.173329341317365,0.13348502994012
0.07,0.224437125748503,0.245185628742515,0.156455089820359,0.279622754491018,0.251502994011976,0.15714371257485,0.184239520958084,0.096,0.236820359281437,0.186964071856287
0.08,0.297718562874252,0.316455089820359,0.204101796407186,0.362125748502994,0.327676646706587,0.216365269461078,0.246395209580838,0.130407185628743,0.312994011976048,0.251233532934132
0.09,0.371329341317365,0.387263473053892,0.251538922155689,0.441790419161677,0.40122754491018,0.280580838323353,0.309568862275449,0.165928143712575,0.388065868263473,0.317778443113772
0.1,0.450341317365269,0.462640718562874,0.310407185628743,0.521610778443114,0.479089820359281,0.354095808383234,0.381047904191617,0.213431137724551,0.468179640718563,0.391736526946108
