alpha,t2,w2,s2,b2,p2
0.001,5.98802395209581e-05,0.000149700598802395,0.000347305389221557,0.000137724550898204,9.58083832335329e-05
0.002,0.000155688622754491,0.000383233532934132,0.000646706586826347,0.000341317365269461,0.000215568862275449
0.003,0.000305389221556886,0.00062874251497006,0.00102395209580838,0.000461077844311377,0.00037125748502994
0.004,0.000365269461077844,0.000784431137724551,0.00131736526946108,0.000580838323353293,0.000413173652694611
0.005,0.000467065868263473,0.000994011976047904,0.00150299401197605,0.000712574850299401,0.000538922155688623
0.006,0.000580838323353293,0.00118562874251497,0.00183233532934132,0.000862275449101796,0.000670658682634731
0.007,0.000658682634730539,0.0012874251497006,0.00219161676646707,0.0010059880239521,0.000790419161676647
0.008,0.000784431137724551,0.00154491017964072,0.00259281437125749,0.00117365269461078,0.000910179640718563
0.009,0.000868263473053892,0.00177245508982036,0.00259880239520958,0.00130538922155689,0.00101796407185629
0.01,0.00101796407185629,0.0019940119760479,0.00305389221556886,0.00143712574850299,0.00115568862275449
0.02,0.0022814371257485,0.00393413173652695,0.00555688622754491,0.00316766467065868,0.00240718562874252
0.03,0.00376646706586826,0.00588622754491018,0.0080059880239521,0.00467065868263473,0.00389221556886228
0.04,0.00531137724550898,0.00780838323353293,0.010562874251497,0.00649700598802395,0.00550299401197605
0.05,0.00688622754491018,0.00977844311377245,0.0123652694610778,0.00817964071856287,0.00702994011976048
0.06,0.00838922155688623,0.0122814371257485,0.015059880239521,0.00998802395209581,0.00859281437125749
0.07,0.0102095808383234,0.0142455089820359,0.016437125748503,0.0117964071856287,0.0103053892215569
0.08,0.0118862275449102,0.0161736526946108,0.0199461077844311,0.0136047904191617,0.0119461077844311
0.09,0.0136107784431138,0.0184790419161677,0.0218622754491018,0.015311377245509,0.0136526946107784
0.1,0.0152994011976048,0.0207964071856287,0.0239161676646707,0.0172634730538922,0.015251497005988
