alpha,t2,w2,s2,b2,p2
0.001,2.9940119760479e-05,0.000179640718562874,0.000281437125748503,7.18562874251497e-05,5.38922155688623e-05
0.002,8.38323353293413e-05,0.000317365269461078,0.000562874251497006,0.000221556886227545,0.000131736526946108
0.003,0.000197604790419162,0.000544910179640719,0.000772455089820359,0.00037125748502994,0.000251497005988024
0.004,0.000281437125748503,0.00074251497005988,0.00103592814371257,0.000479041916167665,0.000413173652694611
0.005,0.000407185628742515,0.000904191616766467,0.00119161676646707,0.000610778443113772,0.00051497005988024
0.006,0.000485029940119761,0.00101197604790419,0.00141916167664671,0.000682634730538922,0.000592814371257485
0.007,0.000574850299401198,0.00118562874251497,0.00168263473053892,0.000832335329341317,0.000712574850299401
0.008,0.000646706586826347,0.00134730538922156,0.00196407185628743,0.000982035928143713,0.000772455089820359
0.009,0.000718562874251497,0.00149700598802395,0.00197005988023952,0.00110778443113772,0.000826347305389222
0.01,0.000856287425149701,0.00165269461077844,0.00222155688622754,0.00118562874251497,0.000964071856287425
0.02,0.00174850299401198,0.00311377245508982,0.00445508982035928,0.00232934131736527,0.00194011976047904
0.03,0.00279640718562874,0.00484431137724551,0.00637724550898204,0.00358083832335329,0.00294610778443114
0.04,0.0040059880239521,0.00665269461077844,0.00863473053892216,0.00492814371257485,0.00419760479041916
0.05,0.00519161676646707,0.00835329341317365,0.0105449101796407,0.00626946107784431,0.00541317365269461
0.06,0.00646107784431138,0.0103532934131737,0.012814371257485,0.00779041916167665,0.00668263473053892
0.07,0.00795209580838323,0.012125748502994,0.0140179640718563,0.0092874251497006,0.00804790419161677
0.08,0.00936526946107785,0.0139041916167665,0.0165868263473054,0.0107425149700599,0.00941916167664671
0.09,0.0107604790419162,0.0159101796407186,0.0188443113772455,0.012185628742515,0.0108023952095808
0.1,0.0121197604790419,0.0177724550898204,0.0206167664670659,0.013814371257485,0.0120658682634731
