alpha,t2,w2,s2,b2,p2
0.001,1.19760479041916e-05,0.000305389221556886,0.00119161676646707,1.79640718562874e-05,1.79640718562874e-05
0.002,4.19161676646707e-05,0.000491017964071856,0.0018502994011976,7.18562874251497e-05,4.19161676646707e-05
0.003,7.78443113772455e-05,0.000748502994011976,0.00249101796407186,0.000149700598802395,0.000107784431137725
0.004,0.000167664670658683,0.000916167664670659,0.00298802395209581,0.000227544910179641,0.000203592814371258
0.005,0.000233532934131737,0.00116766467065868,0.00335928143712575,0.000311377245508982,0.000269461077844311
0.006,0.000311377245508982,0.00136526946107784,0.00388622754491018,0.000383233532934132,0.000353293413173653
0.007,0.000365269461077844,0.00152095808383234,0.00434730538922156,0.000479041916167665,0.000419161676646707
0.008,0.000461077844311377,0.00172455089820359,0.0047185628742515,0.00055688622754491,0.000473053892215569
0.009,0.000502994011976048,0.00192814371257485,0.00531736526946108,0.000622754491017964,0.000550898203592814
0.01,0.000586826347305389,0.00206586826347305,0.00564670658682635,0.000670658682634731,0.000622754491017964
0.02,0.00122155688622754,0.00402395209580838,0.00924550898203593,0.00141916167664671,0.00126946107784431
0.03,0.00203592814371258,0.00611377245508982,0.0126347305389222,0.00235928143712575,0.00211377245508982
0.04,0.003,0.00791017964071856,0.015562874251497,0.00329341317365269,0.00305389221556886
0.05,0.00389221556886228,0.00964670658682635,0.0183053892215569,0.00422754491017964,0.00391616766467066
0.06,0.00477245508982036,0.0114610778443114,0.0208982035928144,0.00516167664670659,0.00479041916167665
0.07,0.00584431137724551,0.0132694610778443,0.0233353293413174,0.00637125748502994,0.00588023952095808
0.08,0.00701796407185629,0.0149461077844311,0.0259580838323353,0.00758682634730539,0.0069940119760479
0.09,0.00822155688622754,0.0168802395209581,0.0283952095808383,0.00882634730538922,0.00823952095808383
0.1,0.00941916167664671,0.0188443113772455,0.0302754491017964,0.0100778443113772,0.00938922155688623
