alpha,t2,w2,s2,b2,p2
0.001,0.000209580838323353,0.000287425149700599,0.0015688622754491,0.000353293413173653,0.000191616766467066
0.002,0.000485029940119761,0.000580838323353293,0.00240718562874252,0.000712574850299401,0.000508982035928144
0.003,0.000784431137724551,0.000976047904191617,0.00307185628742515,0.00102395209580838,0.000802395209580838
0.004,0.00102395209580838,0.00131137724550898,0.0037185628742515,0.00129940119760479,0.00104191616766467
0.005,0.00129940119760479,0.00149700598802395,0.00450299401197605,0.00153892215568862,0.00131736526946108
0.006,0.00146107784431138,0.00177245508982036,0.0051497005988024,0.00182035928143713,0.00149700598802395
0.007,0.00172455089820359,0.00208982035928144,0.00572455089820359,0.00216167664670659,0.00172455089820359
0.008,0.0020059880239521,0.00236526946107784,0.00634131736526946,0.00241916167664671,0.0019940119760479
0.009,0.00225149700598802,0.00264071856287425,0.00680239520958084,0.00272455089820359,0.00225748502994012
0.01,0.00247904191616767,0.00295209580838323,0.00731137724550898,0.00302395209580838,0.00249700598802395
0.02,0.0052874251497006,0.00586826347305389,0.0123473053892216,0.006,0.00531137724550898
0.03,0.00802994011976048,0.00897005988023952,0.0168862275449102,0.00908982035928144,0.00804191616766467
0.04,0.011251497005988,0.0123592814371257,0.0213892215568862,0.0122275449101796,0.0112814371257485
0.05,0.0139640718562874,0.0155988023952096,0.0254251497005988,0.0152574850299401,0.0139940119760479
0.06,0.0172455089820359,0.0187125748502994,0.0296766467065868,0.0187604790419162,0.0171497005988024
0.07,0.0205449101796407,0.0219820359281437,0.0331137724550898,0.0218922155688623,0.0205868263473054
0.08,0.0237904191616767,0.0253532934131737,0.0368562874251497,0.025251497005988,0.0237664670658683
0.09,0.0270239520958084,0.0287005988023952,0.0410179640718563,0.0284431137724551,0.0269880239520958
0.1,0.0302155688622755,0.0322754491017964,0.0451197604790419,0.0319041916167665,0.0302574850299401
