alpha,t2,w2,s2,b2,p2
0.001,7.18562874251497e-05,0.000179640718562874,0.000137724550898204,0.000317365269461078,0.000131736526946108
0.002,0.000173652694610778,0.000305389221556886,0.000233532934131737,0.000562874251497006,0.000293413173652695
0.003,0.00029940119760479,0.000485029940119761,0.000437125748502994,0.000838323353293413,0.000455089820359281
0.004,0.000395209580838323,0.00074251497005988,0.000437125748502994,0.00111377245508982,0.000604790419161677
0.005,0.000520958083832335,0.000934131736526946,0.000784431137724551,0.00141317365269461,0.000808383233532934
0.006,0.000652694610778443,0.00120958083832335,0.000784431137724551,0.00168862275449102,0.00101197604790419
0.007,0.00081437125748503,0.00137724550898204,0.000994011976047904,0.00197604790419162,0.00121556886227545
0.008,0.000922155688622754,0.00153892215568862,0.00126946107784431,0.00213173652694611,0.00145508982035928
0.009,0.0011377245508982,0.00188023952095808,0.00126946107784431,0.00239520958083832,0.00162874251497006
0.01,0.00127544910179641,0.00207185628742515,0.00126946107784431,0.00260479041916168,0.0018622754491018
0.02,0.00282035928143713,0.00392814371257485,0.00355089820359281,0.00488023952095808,0.00344311377245509
0.03,0.00447305389221557,0.00619161676646707,0.00507784431137725,0.00735329341317365,0.00526946107784431
0.04,0.00644910179640719,0.00855089820359281,0.00662275449101796,0.00962275449101796,0.00712574850299401
0.05,0.00831736526946108,0.0104131736526946,0.00807784431137725,0.0119520958083832,0.0088622754491018
0.06,0.0103293413173653,0.012814371257485,0.0100658682634731,0.0145928143712575,0.010940119760479
0.07,0.012437125748503,0.0146946107784431,0.0123712574850299,0.0169880239520958,0.0129820359281437
0.08,0.0147664670658683,0.0165748502994012,0.0147784431137725,0.019251497005988,0.015125748502994
0.09,0.017,0.0187784431137725,0.0147784431137725,0.0215149700598802,0.0173532934131737
0.1,0.0191137724550898,0.0210778443113772,0.0183832335329341,0.0239461077844311,0.0193592814371257
