alpha,t2,w2,s2,b2,p2
0.001,0.000269461077844311,8.98203592814371e-05,0.000221556886227545,0.00107185628742515,0.000281437125748503
0.002,0.00051497005988024,0.000281437125748503,0.00037125748502994,0.00175449101796407,0.000508982035928144
0.003,0.000820359281437126,0.000395209580838323,0.000664670658682635,0.00231736526946108,0.000784431137724551
0.004,0.00120958083832335,0.000676646706586826,0.000670658682634731,0.00279041916167665,0.0011437125748503
0.005,0.00162275449101796,0.00102395209580838,0.00129341317365269,0.00325748502994012,0.00143712574850299
0.006,0.00189221556886228,0.00133532934131737,0.00129341317365269,0.00382634730538922,0.0017185628742515
0.007,0.00211377245508982,0.00158682634730539,0.00133532934131737,0.00430538922155689,0.00196407185628743
0.008,0.00234730538922156,0.0018502994011976,0.0019940119760479,0.00470658682634731,0.00223952095808383
0.009,0.00268263473053892,0.00215568862275449,0.0019940119760479,0.00508383233532934,0.00249700598802395
0.01,0.00297604790419162,0.00258682634730539,0.0019940119760479,0.00550898203592815,0.00273652694610778
0.02,0.00594610778443114,0.00554491017964072,0.00493413173652695,0.0100179640718563,0.00544910179640719
0.03,0.00938323353293413,0.00889820359281437,0.00679041916167665,0.014125748502994,0.00859281437125749
0.04,0.0127305389221557,0.0125868263473054,0.00898802395209581,0.0181556886227545,0.0117904191616766
0.05,0.0163233532934132,0.0160718562874251,0.0120718562874252,0.022185628742515,0.0149041916167665
0.06,0.0196407185628743,0.0194011976047904,0.0139640718562874,0.0260538922155689,0.0181317365269461
0.07,0.0232874251497006,0.0230119760479042,0.0171317365269461,0.029814371257485,0.0212395209580838
0.08,0.0269221556886228,0.0267245508982036,0.0215329341317365,0.0337365269461078,0.0246107784431138
0.09,0.0304251497005988,0.0303832335329341,0.0215329341317365,0.0374191616766467,0.0279520958083832
0.1,0.0339341317365269,0.0340299401197605,0.0259041916167665,0.0409161676646707,0.0312634730538922
