alpha,t2,w2,s2,b2,p2
0.001,0.000311377245508982,0.000203592814371258,0.000485029940119761,0.00055688622754491,0.000335329341317365
0.002,0.000562874251497006,0.000497005988023952,0.000778443113772455,0.00101796407185629,0.000616766467065868
0.003,0.000874251497005988,0.000760479041916168,0.00125149700598802,0.00147904191616766,0.000910179640718563
0.004,0.0011437125748503,0.00109580838323353,0.00165868263473054,0.00193413173652695,0.00116766467065868
0.005,0.00148502994011976,0.00135928143712575,0.00191616766467066,0.00235928143712575,0.00152694610778443
0.006,0.00177245508982036,0.00167664670658683,0.00250299401197605,0.00273053892215569,0.00182634730538922
0.007,0.00212574850299401,0.00197604790419162,0.00289221556886228,0.00316167664670659,0.00215568862275449
0.008,0.00240718562874252,0.00231736526946108,0.00317365269461078,0.00353293413173653,0.00244910179640719
0.009,0.00274251497005988,0.00265868263473054,0.00335329341317365,0.00398203592814371,0.00282035928143713
0.01,0.00305389221556886,0.00304790419161677,0.004,0.00434131736526946,0.00308383233532934
0.02,0.00616766467065868,0.0061377245508982,0.00749101796407186,0.00805988023952096,0.00619760479041916
0.03,0.00951497005988024,0.00982035928143713,0.0116826347305389,0.011874251497006,0.00950898203592814
0.04,0.0130179640718563,0.013311377245509,0.0142874251497006,0.0154491017964072,0.0130059880239521
0.05,0.0164730538922156,0.016940119760479,0.0176047904191617,0.0195089820359281,0.0165029940119761
0.06,0.0201197604790419,0.0209101796407186,0.0212694610778443,0.0234670658682635,0.0201317365269461
0.07,0.0239820359281437,0.0245868263473054,0.0240778443113772,0.0273293413173653,0.0239640718562874
0.08,0.0276946107784431,0.0283952095808383,0.0270718562874252,0.0311377245508982,0.0276586826347305
0.09,0.0313592814371258,0.0323952095808383,0.0322095808383234,0.0349580838323353,0.0312994011976048
0.1,0.0350718562874252,0.0361916167664671,0.0356107784431138,0.0389461077844311,0.0351497005988024
