alpha,t2,w2,s2,b2,p2
0.001,0.000143712574850299,0.000401197604790419,0.000616766467065868,0.000233532934131737,0.000161676646706587
0.002,0.000239520958083832,0.000676646706586826,0.00103592814371257,0.000407185628742515,0.000287425149700599
0.003,0.000377245508982036,0.00088622754491018,0.00138323353293413,0.00062874251497006,0.00044311377245509
0.004,0.000502994011976048,0.00116766467065868,0.0018622754491018,0.00081437125748503,0.000550898203592814
0.005,0.000622754491017964,0.00141916167664671,0.00215568862275449,0.000952095808383234,0.000682634730538922
0.006,0.000796407185628743,0.00167065868263473,0.00252694610778443,0.00110778443113772,0.000844311377245509
0.007,0.00088622754491018,0.00192814371257485,0.00295808383233533,0.00125748502994012,0.000970059880239521
0.008,0.00101796407185629,0.00217964071856287,0.0034251497005988,0.00140718562874251,0.00112574850299401
0.009,0.00113173652694611,0.0024251497005988,0.0034311377245509,0.00156287425149701,0.00125748502994012
0.01,0.00123353293413174,0.00270658682634731,0.004,0.00176047904191617,0.00140718562874251
0.02,0.00265868263473054,0.00534131736526946,0.00682634730538922,0.00346107784431138,0.00282035928143713
0.03,0.00419760479041916,0.00798802395209581,0.00962275449101796,0.00537724550898204,0.00445508982035928
0.04,0.00588023952095808,0.0103413173652695,0.0127185628742515,0.0071497005988024,0.00604191616766467
0.05,0.00753293413173653,0.0125808383233533,0.0150179640718563,0.00909580838323353,0.0077185628742515
0.06,0.00955089820359282,0.0153173652694611,0.0184550898203593,0.0112335329341317,0.00967065868263473
0.07,0.0115029940119761,0.0179041916167665,0.0196646706586826,0.0131556886227545,0.0115449101796407
0.08,0.0132574850299401,0.0200419161676647,0.0231497005988024,0.0152095808383234,0.0133413173652695
0.09,0.0152275449101796,0.0226467065868264,0.0251976047904192,0.0172874251497006,0.0152634730538922
0.1,0.0172754491017964,0.0248502994011976,0.0268922155688623,0.0193652694610778,0.017251497005988
