delta,t2,w2,s2,b2,p2
0.01,0.00153892215568862,0.0049940119760479,0.00955688622754491,0.00174850299401198,0.00158083832335329
0.02,0.000263473053892216,0.00137724550898204,0.0031497005988024,0.000281437125748503,0.000281437125748503
0.03,5.38922155688623e-05,0.000616766467065868,0.00146706586826347,5.98802395209581e-05,5.98802395209581e-05
0.04,5.98802395209581e-06,0.000167664670658683,0.000538922155688623,5.98802395209581e-06,5.98802395209581e-06
0.05,0,5.38922155688623e-05,0.000275449101796407,0,0
0.06,0,4.79041916167665e-05,0.000167664670658683,0,0
0.07,0,1.19760479041916e-05,8.38323353293413e-05,0,0
0.08,0,0,0,0,0
0.09,0,0,1.79640718562874e-05,0,0
0.1,0,0,1.79640718562874e-05,0,0
