delta,t2,w2,s2,b2,p2
0.01,0.0106167664670659,0.0097125748502994,0.00698203592814371,0.016437125748503,0.0108263473053892
0.02,0.00841916167664671,0.00726347305389222,0.00501796407185629,0.0126586826347305,0.00846107784431138
0.03,0.0060059880239521,0.00548502994011976,0.00391616766467066,0.00945508982035928,0.00607185628742515
0.04,0.00437125748502994,0.00372455089820359,0.00288622754491018,0.00662275449101796,0.00437724550898204
0.05,0.00335329341317365,0.00287425149700599,0.00202994011976048,0.00532335329341317,0.00344311377245509
0.06,0.00231137724550898,0.00195808383233533,0.00135329341317365,0.00383832335329341,0.00229940119760479
0.07,0.00162874251497006,0.00140718562874251,0.000976047904191617,0.00268263473053892,0.00162874251497006
0.08,0.00125149700598802,0.001,0.000790419161676647,0.00209580838323353,0.00129341317365269
0.09,0.000688622754491018,0.00062874251497006,0.00055688622754491,0.00118562874251497,0.00070059880239521
0.1,0.000634730538922156,0.000544910179640719,0.000437125748502994,0.00113173652694611,0.000664670658682635
