delta,t2,w2,s2,b2,p2
0.01,0.00447305389221557,0.00619161676646707,0.00507784431137725,0.00735329341317365,0.00526946107784431
0.02,0.00168263473053892,0.00247305389221557,0.00219161676646707,0.00267664670658683,0.00197005988023952
0.03,0.000688622754491018,0.00119161676646707,0.00110179640718563,0.00121556886227545,0.000850299401197605
0.04,0.000293413173652695,0.000467065868263473,0.000586826347305389,0.000580838323353293,0.00037125748502994
0.05,0.000137724550898204,0.000287425149700599,0.000377245508982036,0.000287425149700599,0.000155688622754491
0.06,7.18562874251497e-05,0.000173652694610778,0.000245508982035928,0.000167664670658683,8.98203592814371e-05
0.07,2.39520958083832e-05,0.000101796407185629,0.00018562874251497,5.98802395209581e-05,3.59281437125749e-05
0.08,2.9940119760479e-05,3.59281437125749e-05,0.000131736526946108,4.79041916167665e-05,3.59281437125749e-05
0.09,5.98802395209581e-06,1.79640718562874e-05,6.58682634730539e-05,2.39520958083832e-05,1.19760479041916e-05
0.1,0,5.98802395209581e-06,5.38922155688623e-05,0,0
