delta,t2,w2,s2,b2,p2
0.01,0.00249700598802395,0.00767664670658683,0.013622754491018,0.00288622754491018,0.00255688622754491
0.02,0.000485029940119761,0.00170059880239521,0.00468862275449102,0.000538922155688623,0.000485029940119761
0.03,0.000101796407185629,0.000485029940119761,0.00180239520958084,0.00011377245508982,0.000101796407185629
0.04,1.79640718562874e-05,0.000101796407185629,0.000622754491017964,1.79640718562874e-05,1.79640718562874e-05
0.05,0,2.39520958083832e-05,0.00011377245508982,0,0
0.06,0,0,4.79041916167665e-05,0,0
0.07,0,0,5.98802395209581e-06,0,0
0.08,0,0,0,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
