delta,t2,w2,s2,b2,p2
0.01,0.00495808383233533,0.00644311377245509,0.0122155688622754,0.0057185628742515,0.00482035928143713
0.02,0.00161077844311377,0.00223353293413174,0.00558682634730539,0.0018502994011976,0.0015688622754491
0.03,0.000485029940119761,0.000760479041916168,0.00261077844311377,0.000574850299401198,0.000467065868263473
0.04,0.000143712574850299,0.000269461077844311,0.00147904191616766,0.000161676646706587,0.000143712574850299
0.05,4.19161676646707e-05,6.58682634730539e-05,0.000652694610778443,4.19161676646707e-05,4.19161676646707e-05
0.06,5.98802395209581e-06,1.19760479041916e-05,0.000191616766467066,5.98802395209581e-06,5.98802395209581e-06
0.07,0,1.19760479041916e-05,0.000107784431137725,0,0
0.08,5.98802395209581e-06,0,1.79640718562874e-05,5.98802395209581e-06,5.98802395209581e-06
0.09,0,0,2.39520958083832e-05,0,0
0.1,0,0,0,0,0
