delta,t2,w2,s2,b2,p2
0.01,0.00938323353293413,0.00889820359281437,0.00679041916167665,0.014125748502994,0.00859281437125749
0.02,0.00573652694610779,0.00531736526946108,0.00429940119760479,0.00882634730538922,0.00522155688622755
0.03,0.00334131736526946,0.00315568862275449,0.00253892215568862,0.0052934131736527,0.00308383233532934
0.04,0.00168263473053892,0.00159281437125749,0.00152694610778443,0.0028502994011976,0.00153892215568862
0.05,0.00122155688622754,0.00117365269461078,0.00108982035928144,0.0018562874251497,0.0011497005988024
0.06,0.000485029940119761,0.000455089820359281,0.000508982035928144,0.000862275449101796,0.000419161676646707
0.07,0.000329341317365269,0.000377245508982036,0.000401197604790419,0.00062874251497006,0.000311377245508982
0.08,0.000179640718562874,0.000173652694610778,0.000233532934131737,0.000305389221556886,0.000173652694610778
0.09,0.000137724550898204,0.000119760479041916,0.00018562874251497,0.000215568862275449,0.00011377245508982
0.1,5.98802395209581e-05,4.79041916167665e-05,7.18562874251497e-05,8.38323353293413e-05,4.19161676646707e-05
