alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.024562874251497,0.0323592814371258,0.0226946107784431,0.0394251497005988,0.0314550898203593,0.0174790419161677,0.0235928143712575,0.0176946107784431,0.0318862275449102,0.0232215568862275
0.002,0.035940119760479,0.0462574850299401,0.0288323353293413,0.053311377245509,0.0443353293413174,0.0246407185628743,0.0324670658682635,0.0228023952095808,0.0430718562874252,0.031497005988024
0.003,0.045934131736527,0.0566407185628743,0.0370419161676647,0.0642574850299401,0.0546467065868264,0.0306946107784431,0.0401676646706587,0.0290179640718563,0.0515329341317365,0.0383233532934132
0.004,0.0543592814371258,0.0653413173652695,0.047562874251497,0.0741616766467066,0.0641437125748503,0.036059880239521,0.0464850299401198,0.0290239520958084,0.0587724550898204,0.0444790419161677
0.005,0.0623652694610779,0.0755149700598802,0.047562874251497,0.0827544910179641,0.0722275449101796,0.0411736526946108,0.0516167664670659,0.0373293413173653,0.0654251497005988,0.0499520958083832
0.006,0.069688622754491,0.0826107784431138,0.0588802395209581,0.0907784431137724,0.0797604790419162,0.0461437125748503,0.0569520958083832,0.0373293413173653,0.0714251497005988,0.0549820359281437
0.007,0.0767604790419162,0.0905329341317365,0.0594311377245509,0.0985808383233533,0.086934131736527,0.0505089820359282,0.0626407185628742,0.0435329341317365,0.076874251497006,0.0599341317365269
0.008,0.0841377245508982,0.0991556886227545,0.0640419161676647,0.105820359281437,0.0940359281437126,0.0546586826347305,0.0657305389221557,0.0480299401197605,0.0826526946107784,0.0644550898203593
0.009,0.0905988023952096,0.103712574850299,0.0725149700598802,0.112826347305389,0.100532934131737,0.0587125748502994,0.0723952095808383,0.0480299401197605,0.0876467065868263,0.0685329341317365
0.01,0.0969461077844311,0.108299401197605,0.0742634730538922,0.119275449101796,0.106658682634731,0.0627844311377246,0.0759940119760479,0.0480299401197605,0.0924251497005988,0.0726407185628743
0.02,0.150640718562874,0.163592814371257,0.110017964071856,0.174053892215569,0.157670658682635,0.097748502994012,0.10937125748503,0.0754191616766467,0.131634730538922,0.107526946107784
0.03,0.194083832335329,0.204532934131737,0.137161676646707,0.217664670658683,0.199299401197605,0.126646706586826,0.141119760479042,0.0950419161676647,0.162461077844311,0.13511377245509
0.04,0.231443113772455,0.233808383233533,0.170802395209581,0.254467065868263,0.234407185628743,0.152365269461078,0.165898203592814,0.112407185628743,0.188826347305389,0.159532934131737
0.05,0.264538922155689,0.265706586826347,0.197245508982036,0.286898203592814,0.265994011976048,0.175395209580838,0.185904191616766,0.125958083832335,0.212383233532934,0.182005988023952
0.06,0.293934131736527,0.299209580838323,0.216443113772455,0.315592814371257,0.294017964071856,0.196958083832335,0.208317365269461,0.140928143712575,0.233622754491018,0.202251497005988
0.07,0.321,0.317407185628743,0.237359281437126,0.342341317365269,0.320065868263473,0.21740119760479,0.223017964071856,0.165215568862275,0.252592814371257,0.221425149700599
0.08,0.346329341317365,0.345263473053892,0.266497005988024,0.367479041916168,0.343916167664671,0.235766467065868,0.238922155688623,0.176317365269461,0.270718562874252,0.238928143712575
0.09,0.369508982035928,0.364185628742515,0.269904191616766,0.390101796407186,0.36674251497006,0.253467065868263,0.255431137724551,0.176317365269461,0.287850299401198,0.25559880239521
0.1,0.391892215568862,0.383125748502994,0.283904191616766,0.41162874251497,0.388005988023952,0.270281437125749,0.27259880239521,0.204652694610778,0.303592814371257,0.27174251497006
