alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.00226946107784431,0.0014251497005988,0.00231137724550898,0.00602994011976048,0.0031437125748503,0.00122754491017964,0.00051497005988024,0.00150299401197605,0.00485029940119761,0.00202395209580838
0.002,0.00473652694610779,0.00340718562874252,0.00370059880239521,0.00973053892215569,0.00582035928143713,0.00254491017964072,0.00154491017964072,0.00254491017964072,0.00775449101796407,0.00355089820359281
0.003,0.00706586826347305,0.00555089820359282,0.00519161676646707,0.0133353293413174,0.00805389221556886,0.00394610778443114,0.00263473053892216,0.00353293413173653,0.0102335329341317,0.00513173652694611
0.004,0.00926347305389221,0.0077125748502994,0.0087125748502994,0.0165928143712575,0.0103952095808383,0.00531736526946108,0.00374850299401198,0.00415568862275449,0.0126946107784431,0.00661676646706587
0.005,0.0115329341317365,0.0098622754491018,0.0087125748502994,0.019622754491018,0.0125568862275449,0.00667065868263473,0.00484431137724551,0.00588622754491018,0.0149161676646707,0.00794610778443114
0.006,0.0138263473053892,0.0118682634730539,0.0107245508982036,0.0223353293413174,0.0148083832335329,0.0080059880239521,0.00617365269461078,0.00588622754491018,0.0171676646706587,0.0091497005988024
0.007,0.0161916167664671,0.0138023952095808,0.0138023952095808,0.0250898203592814,0.0170299401197605,0.00920359281437126,0.00746706586826347,0.00666467065868264,0.0192634730538922,0.0103712574850299
0.008,0.0184071856287425,0.0160179640718563,0.0139101796407186,0.0277604790419162,0.0193173652694611,0.0105688622754491,0.00867664670658683,0.00992814371257485,0.0212455089820359,0.0118263473053892
0.009,0.020562874251497,0.0181616766467066,0.0144311377245509,0.0303952095808383,0.0214311377245509,0.0118682634730539,0.00991616766467066,0.00992814371257485,0.0231497005988024,0.0129880239520958
0.01,0.0227604790419162,0.020311377245509,0.016377245508982,0.0326646706586826,0.0235149700598802,0.0132634730538922,0.0111976047904192,0.00992814371257485,0.0250119760479042,0.0144131736526946
0.02,0.042940119760479,0.0413293413173653,0.0332095808383234,0.0549580838323353,0.0432694610778443,0.0265389221556886,0.0234191616766467,0.019,0.0416826347305389,0.0274670658682635
0.03,0.0611676646706587,0.0613353293413174,0.0458383233532934,0.0749940119760479,0.0612994011976048,0.0388862275449102,0.0365748502994012,0.0270898203592814,0.0565748502994012,0.0394431137724551
0.04,0.0792934131736527,0.0794251497005988,0.0619940119760479,0.0940059880239521,0.0789461077844311,0.0512994011976048,0.0488562874251497,0.0394251497005988,0.0702395209580838,0.0516107784431138
0.05,0.0967544910179641,0.0968562874251497,0.0742814371257485,0.111281437125749,0.0962814371257485,0.0631437125748503,0.0619700598802395,0.0481317365269461,0.0831377245508982,0.0631916167664671
0.06,0.11351497005988,0.113982035928144,0.089377245508982,0.128245508982036,0.112532934131737,0.0746766467065868,0.0738502994011976,0.0550718562874252,0.0960419161676647,0.074688622754491
0.07,0.129281437125749,0.130293413173653,0.0918083832335329,0.144502994011976,0.128353293413174,0.0864491017964072,0.0854790419161677,0.0634011976047904,0.107994011976048,0.0861976047904192
0.08,0.144730538922156,0.146125748502994,0.107107784431138,0.160161676646707,0.143646706586826,0.0980838323353293,0.0972574850299401,0.0756167664670659,0.120275449101796,0.0974850299401198
0.09,0.160215568862275,0.16174251497006,0.126664670658683,0.175544910179641,0.158904191616766,0.109161676646707,0.108574850299401,0.0756167664670659,0.132131736526946,0.108377245508982
0.1,0.175329341317365,0.177335329341317,0.130814371257485,0.190455089820359,0.174089820359281,0.120706586826347,0.120203592814371,0.0915688622754491,0.143784431137725,0.11988622754491
