alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.00853892215568862,0.0110179640718563,0.0200718562874251,0.010437125748503,0.00866467065868264,0.00505389221556886,0.0068562874251497,0.0143053892215569,0.00667664670658683,0.00523353293413174
0.002,0.0147005988023952,0.0178802395209581,0.0296347305389222,0.0170898203592814,0.0149880239520958,0.00862874251497006,0.0111497005988024,0.0208682634730539,0.0109101796407186,0.00879041916167665
0.003,0.0202215568862275,0.0238802395209581,0.0370718562874251,0.0232814371257485,0.0204550898203593,0.011814371257485,0.0148862275449102,0.0260538922155689,0.0146287425149701,0.0120778443113772
0.004,0.0252455089820359,0.0294251497005988,0.0438383233532934,0.0287904191616766,0.0256047904191617,0.0148862275449102,0.018125748502994,0.0310059880239521,0.0179640718562874,0.0151796407185629
0.005,0.0302035928143713,0.0347425149700599,0.0496047904191617,0.0336706586826347,0.0304850299401198,0.017748502994012,0.0213832335329341,0.0350239520958084,0.0211437125748503,0.0179820359281437
0.006,0.034622754491018,0.0396407185628743,0.0551077844311377,0.0386347305389222,0.0348682634730539,0.0205269461077844,0.0242455089820359,0.0389520958083832,0.0241377245508982,0.0207904191616766
0.007,0.0391377245508982,0.0444191616766467,0.0598982035928144,0.0435089820359281,0.0394251497005988,0.0232634730538922,0.0271976047904192,0.0422395209580838,0.0269820359281437,0.0234191616766467
0.008,0.0437125748502994,0.0489580838323353,0.0638502994011976,0.0481976047904192,0.0439700598802395,0.0256526946107784,0.0299281437125749,0.0461796407185629,0.0298922155688623,0.0259760479041916
0.009,0.0479760479041916,0.0537664670658683,0.0681676646706587,0.0523532934131737,0.048125748502994,0.0282694610778443,0.0326167664670659,0.0487245508982036,0.0324850299401198,0.0284790419161677
0.01,0.0518922155688623,0.058125748502994,0.0726107784431138,0.0565928143712575,0.0521676646706587,0.0307604790419162,0.0353892215568862,0.0523233532934132,0.0350958083832335,0.0310179640718563
0.02,0.0881556886227545,0.0962095808383234,0.109215568862275,0.0935928143712575,0.0882395209580838,0.0532754491017964,0.0597005988023952,0.0775389221556886,0.058874251497006,0.0535269461077844
0.03,0.119011976047904,0.128802395209581,0.138556886227545,0.125011976047904,0.119329341317365,0.0726107784431138,0.080497005988024,0.0984191616766467,0.0787904191616766,0.072814371257485
0.04,0.147173652694611,0.157065868263473,0.161880239520958,0.152784431137725,0.14711377245509,0.0911976047904192,0.0999101796407186,0.11822754491018,0.0975269461077844,0.0912335329341317
0.05,0.172676646706587,0.183449101796407,0.185898203592814,0.178419161676647,0.172604790419162,0.108407185628743,0.118011976047904,0.134832335329341,0.115233532934132,0.108916167664671
0.06,0.19659880239521,0.207964071856287,0.208419161676647,0.202221556886228,0.196508982035928,0.124497005988024,0.134784431137725,0.151323353293413,0.131479041916168,0.124568862275449
0.07,0.219323353293413,0.230958083832335,0.224497005988024,0.224940119760479,0.219155688622755,0.139928143712575,0.150383233532934,0.163880239520958,0.146796407185629,0.140053892215569
0.08,0.241287425149701,0.252538922155689,0.243964071856287,0.246383233532934,0.241005988023952,0.15485628742515,0.165473053892216,0.177778443113772,0.161329341317365,0.154784431137725
0.09,0.26188622754491,0.272826347305389,0.260946107784431,0.266946107784431,0.261556886227545,0.16859880239521,0.180491017964072,0.191526946107784,0.175467065868263,0.168616766467066
0.1,0.281544910179641,0.292305389221557,0.275694610778443,0.286245508982036,0.28137125748503,0.182538922155689,0.194353293413174,0.205508982035928,0.189347305389222,0.182431137724551
