alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.112808383233533,0.139443113772455,0.111784431137725,0.125095808383234,0.132688622754491,0.0805029940119761,0.104754491017964,0.0850299401197605,0.10388622754491,0.100610778443114
0.002,0.155053892215569,0.184532934131737,0.14511377245509,0.168101796407186,0.173023952095808,0.112802395209581,0.139497005988024,0.111832335329341,0.139071856287425,0.132538922155689
0.003,0.185497005988024,0.217502994011976,0.168574850299401,0.199089820359281,0.202353293413174,0.136131736526946,0.165137724550898,0.129748502994012,0.164071856287425,0.154904191616766
0.004,0.21011377245509,0.243592814371258,0.195065868263473,0.223550898203593,0.225682634730539,0.155071856287425,0.184616766467066,0.145281437125749,0.184011976047904,0.173095808383234
0.005,0.230682634730539,0.265203592814371,0.20911377245509,0.244538922155689,0.245658682634731,0.171179640718563,0.203185628742515,0.156688622754491,0.200928143712575,0.188263473053892
0.006,0.248862275449102,0.282694610778443,0.224550898203593,0.263149700598802,0.262658682634731,0.185508982035928,0.217640718562874,0.168790419161677,0.215455089820359,0.202311377245509
0.007,0.265407185628743,0.300538922155689,0.239281437125749,0.279766467065868,0.27877245508982,0.198586826347305,0.230778443113772,0.181982035928144,0.228646706586826,0.21459880239521
0.008,0.280706586826347,0.315089820359281,0.239568862275449,0.294305389221557,0.293413173652695,0.210155688622755,0.243754491017964,0.19537125748503,0.240676646706587,0.225616766467066
0.009,0.294616766467066,0.327275449101796,0.255491017964072,0.308221556886228,0.305952095808383,0.220712574850299,0.254586826347305,0.195395209580838,0.25140119760479,0.235778443113772
0.01,0.307179640718563,0.342736526946108,0.270425149700599,0.320946107784431,0.317712574850299,0.230730538922156,0.265395209580838,0.209473053892216,0.261562874251497,0.245604790419162
0.02,0.401161676646707,0.433574850299401,0.349119760479042,0.415443113772455,0.407071856287425,0.307305389221557,0.34314371257485,0.271137724550898,0.33685628742515,0.317826347305389
0.03,0.463604790419162,0.49288622754491,0.401233532934132,0.477065868263473,0.466497005988024,0.359790419161677,0.394964071856287,0.311209580838323,0.388233532934132,0.367760479041916
0.04,0.510179640718563,0.535754491017964,0.438119760479042,0.523179640718563,0.511221556886228,0.401520958083832,0.434419161676647,0.350413173652695,0.42737125748503,0.40748502994012
0.05,0.548095808383234,0.571850299401198,0.47151497005988,0.560263473053892,0.54840119760479,0.435293413173653,0.464353293413174,0.376311377245509,0.459694610778443,0.439610778443114
0.06,0.58014371257485,0.600299401197605,0.498916167664671,0.591664670658683,0.579035928143713,0.464275449101796,0.494185628742515,0.403185628742515,0.486383233532934,0.467197604790419
0.07,0.607347305389222,0.629556886227545,0.525862275449102,0.618754491017964,0.605832335329341,0.488946107784431,0.518047904191617,0.416263473053892,0.509868263473054,0.49111377245509
0.08,0.631592814371258,0.650904191616767,0.543646706586826,0.642425149700599,0.62951497005988,0.51114371257485,0.537508982035928,0.440808383233533,0.530832335329341,0.512233532934132
0.09,0.653658682634731,0.671574850299401,0.567658682634731,0.663437125748503,0.651185628742515,0.531149700598802,0.557473053892216,0.459251497005988,0.549940119760479,0.53165868263473
0.1,0.67274251497006,0.688580838323353,0.588544910179641,0.681550898203593,0.670005988023952,0.549467065868264,0.574083832335329,0.474682634730539,0.567317365269461,0.549670658682635
