alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.0605089820359282,0.0717125748502994,0.0587784431137725,0.0705868263473054,0.0697964071856287,0.0442754491017964,0.0542155688622755,0.0456287425149701,0.0572275449101796,0.0531916167664671
0.002,0.0849820359281437,0.0977784431137725,0.0795389221556886,0.0956167664670659,0.0943952095808383,0.0605209580838323,0.071748502994012,0.0588622754491018,0.0764550898203593,0.0698562874251497
0.003,0.103347305389222,0.118047904191617,0.0934550898203593,0.114778443113772,0.112670658682635,0.0736586826347305,0.0863233532934132,0.069125748502994,0.0915568862275449,0.0833832335329341
0.004,0.118928143712575,0.134790419161677,0.109077844311377,0.130634730538922,0.128329341317365,0.0849880239520958,0.0978383233532934,0.0797245508982036,0.103377245508982,0.0944610778443114
0.005,0.133005988023952,0.149844311377246,0.117892215568862,0.145053892215569,0.142041916167665,0.0945868263473054,0.109203592814371,0.0863293413173653,0.114185628742515,0.104185628742515
0.006,0.145706586826347,0.161916167664671,0.127299401197605,0.158047904191617,0.154556886227545,0.10340119760479,0.118125748502994,0.0937185628742515,0.123455089820359,0.112778443113772
0.007,0.157664670658683,0.174568862275449,0.137838323353293,0.17051497005988,0.165844311377246,0.111832335329341,0.126353293413174,0.100646706586826,0.132365269461078,0.120760479041916
0.008,0.16897005988024,0.185868263473054,0.138958083832335,0.181550898203593,0.176934131736527,0.118994011976048,0.134892215568862,0.109449101796407,0.140437125748503,0.128377245508982
0.009,0.179449101796407,0.194634730538922,0.147862275449102,0.191796407185629,0.186994011976048,0.126137724550898,0.14237125748503,0.109455089820359,0.148179640718563,0.135622754491018
0.01,0.189263473053892,0.206323353293413,0.159820359281437,0.201263473053892,0.196,0.133083832335329,0.15002994011976,0.11837125748503,0.15525748502994,0.142173652694611
0.02,0.264281437125749,0.279083832335329,0.220449101796407,0.277287425149701,0.268706586826347,0.189455089820359,0.206784431137725,0.160736526946108,0.212083832335329,0.19611377245509
0.03,0.320275449101796,0.332389221556886,0.263101796407186,0.333311377245509,0.322640718562874,0.230203592814371,0.247203592814371,0.192922155688623,0.254125748502994,0.235994011976048
0.04,0.365904191616766,0.372976047904192,0.295754491017964,0.378431137724551,0.367035928143713,0.264862275449102,0.280053892215569,0.22259880239521,0.287736526946108,0.269395209580838
0.05,0.404203592814371,0.408850299401198,0.317652694610778,0.416874251497006,0.404604790419162,0.294592814371258,0.306215568862275,0.239988023952096,0.317083832335329,0.298023952095808
0.06,0.437658682634731,0.438934131736527,0.348892215568862,0.449449101796407,0.436958083832335,0.321251497005988,0.334101796407186,0.266622754491018,0.342952095808383,0.32377245508982
0.07,0.466203592814371,0.469443113772455,0.368179640718563,0.478053892215569,0.465023952095808,0.345526946107784,0.356167664670659,0.27485628742515,0.366005988023952,0.347233532934132
0.08,0.493425149700599,0.493473053892216,0.392796407185629,0.504449101796407,0.491497005988024,0.367293413173653,0.375467065868263,0.300706586826347,0.387245508982036,0.368437125748503
0.09,0.51714371257485,0.517538922155689,0.408059880239521,0.52751497005988,0.514826347305389,0.387682634730539,0.395347305389222,0.313335329341317,0.40674251497006,0.388269461077844
0.1,0.538982035928144,0.537688622754491,0.43788622754491,0.549239520958084,0.536491017964072,0.406179640718563,0.412299401197605,0.323586826347305,0.424850299401198,0.406431137724551
