alpha,t2,w2,s2,b2,p2
0.001,0,1.19760479041916e-05,0.000173652694610778,0,0
0.002,1.19760479041916e-05,3.59281437125749e-05,0.000311377245508982,2.39520958083832e-05,1.19760479041916e-05
0.003,4.19161676646707e-05,4.19161676646707e-05,0.000455089820359281,4.79041916167665e-05,3.59281437125749e-05
0.004,5.38922155688623e-05,4.79041916167665e-05,0.00051497005988024,6.58682634730539e-05,5.38922155688623e-05
0.005,6.58682634730539e-05,5.38922155688623e-05,0.000598802395209581,8.38323353293413e-05,6.58682634730539e-05
0.006,7.78443113772455e-05,7.78443113772455e-05,0.000688622754491018,0.000107784431137725,7.78443113772455e-05
0.007,0.000107784431137725,8.98203592814371e-05,0.000724550898203593,0.00011377245508982,0.000107784431137725
0.008,0.00011377245508982,0.000101796407185629,0.000862275449101796,0.000131736526946108,0.00011377245508982
0.009,0.00011377245508982,0.000119760479041916,0.000934131736526946,0.000155688622754491,0.00011377245508982
0.01,0.000143712574850299,0.000155688622754491,0.00101796407185629,0.000179640718562874,0.000143712574850299
0.02,0.000335329341317365,0.000377245508982036,0.00173053892215569,0.000389221556886228,0.000335329341317365
0.03,0.000568862275449102,0.000664670658682635,0.00255688622754491,0.000646706586826347,0.000568862275449102
0.04,0.000784431137724551,0.00103592814371257,0.00323353293413174,0.000874251497005988,0.000784431137724551
0.05,0.00104191616766467,0.00134730538922156,0.00389221556886228,0.00117365269461078,0.00105389221556886
0.06,0.00134131736526946,0.00169461077844311,0.00464670658682635,0.00147305389221557,0.00134730538922156
0.07,0.00170059880239521,0.00202395209580838,0.00532934131736527,0.0018502994011976,0.00168862275449102
0.08,0.00203592814371258,0.00244910179640719,0.00601796407185629,0.0022814371257485,0.00205389221556886
0.09,0.00250299401197605,0.00290419161676647,0.00682035928143713,0.00268862275449102,0.00249101796407186
0.1,0.00291017964071856,0.00338922155688623,0.00769461077844311,0.00312574850299401,0.00292215568862275
