alpha,t2,w2,s2,b2,p2
0.001,0,0,3.59281437125749e-05,0,0
0.002,0,0,6.58682634730539e-05,0,0
0.003,0,0,0.000107784431137725,0,0
0.004,0,0,0.000125748502994012,0,0
0.005,0,0,0.000167664670658683,5.98802395209581e-06,0
0.006,0,5.98802395209581e-06,0.00018562874251497,5.98802395209581e-06,0
0.007,5.98802395209581e-06,1.19760479041916e-05,0.000203592814371258,5.98802395209581e-06,5.98802395209581e-06
0.008,5.98802395209581e-06,1.79640718562874e-05,0.000239520958083832,5.98802395209581e-06,5.98802395209581e-06
0.009,5.98802395209581e-06,2.39520958083832e-05,0.00029940119760479,5.98802395209581e-06,5.98802395209581e-06
0.01,5.98802395209581e-06,2.39520958083832e-05,0.000311377245508982,5.98802395209581e-06,5.98802395209581e-06
0.02,2.39520958083832e-05,4.79041916167665e-05,0.000461077844311377,2.39520958083832e-05,2.39520958083832e-05
0.03,4.19161676646707e-05,6.58682634730539e-05,0.000652694610778443,4.19161676646707e-05,4.19161676646707e-05
0.04,5.98802395209581e-05,0.000119760479041916,0.000802395209580838,6.58682634730539e-05,5.38922155688623e-05
0.05,6.58682634730539e-05,0.00018562874251497,0.000940119760479042,7.78443113772455e-05,7.18562874251497e-05
0.06,8.38323353293413e-05,0.000239520958083832,0.00121556886227545,9.58083832335329e-05,8.38323353293413e-05
0.07,0.000125748502994012,0.000311377245508982,0.0014251497005988,0.000125748502994012,0.000107784431137725
0.08,0.000137724550898204,0.000359281437125749,0.00152694610778443,0.000161676646706587,0.000137724550898204
0.09,0.000179640718562874,0.000425149700598802,0.00167664670658683,0.000209580838323353,0.000179640718562874
0.1,0.000227544910179641,0.000497005988023952,0.00180838323353293,0.000251497005988024,0.000221556886227545
