alpha,t2,w2,s2,b2,p2
0.001,5.98802395209581e-05,5.98802395209581e-06,6.58682634730539e-05,0.000221556886227545,0.000107784431137725
0.002,0.000107784431137725,1.79640718562874e-05,8.98203592814371e-05,0.00044311377245509,0.00018562874251497
0.003,0.000173652694610778,9.58083832335329e-05,0.000119760479041916,0.000634730538922156,0.000245508982035928
0.004,0.000239520958083832,0.000173652694610778,0.000149700598802395,0.000778443113772455,0.000341317365269461
0.005,0.000359281437125749,0.000245508982035928,0.000275449101796407,0.000934131736526946,0.00044311377245509
0.006,0.000467065868263473,0.000263473053892216,0.000275449101796407,0.00107185628742515,0.000544910179640719
0.007,0.000538922155688623,0.000353293413173653,0.000335329341317365,0.00124550898203593,0.000622754491017964
0.008,0.000640718562874252,0.000401197604790419,0.000544910179640719,0.00148502994011976,0.000736526946107784
0.009,0.000736526946107784,0.000491017964071856,0.000544910179640719,0.0017125748502994,0.000856287425149701
0.01,0.000808383233532934,0.000604790419161677,0.000544910179640719,0.00192215568862275,0.000952095808383234
0.02,0.00204790419161677,0.00165868263473054,0.00130538922155689,0.00370658682634731,0.00215568862275449
0.03,0.00335329341317365,0.00287425149700599,0.00202994011976048,0.00532335329341317,0.00344311377245509
0.04,0.00472455089820359,0.00415568862275449,0.00341916167664671,0.00709580838323353,0.00475449101796407
0.05,0.00620958083832335,0.00561077844311377,0.00452694610778443,0.00863473053892216,0.00616766467065868
0.06,0.00756287425149701,0.00711976047904192,0.00541916167664671,0.0103233532934132,0.00753892215568862
0.07,0.00906586826347305,0.0084311377245509,0.00651497005988024,0.0120239520958084,0.00898203592814371
0.08,0.0106167664670659,0.0100898203592814,0.00795209580838323,0.0138862275449102,0.0105209580838323
0.09,0.0122215568862275,0.0115988023952096,0.00795209580838323,0.0155808383233533,0.0120419161676647
0.1,0.013940119760479,0.0132095808383234,0.0101916167664671,0.0172634730538922,0.0138023952095808
