alpha,t2,w2,s2,b2,p2
0.001,0,0,5.98802395209581e-06,0,0
0.002,0,5.98802395209581e-06,1.79640718562874e-05,0,0
0.003,0,1.19760479041916e-05,2.9940119760479e-05,0,0
0.004,0,1.19760479041916e-05,4.19161676646707e-05,0,0
0.005,0,1.79640718562874e-05,4.19161676646707e-05,0,0
0.006,0,1.79640718562874e-05,4.19161676646707e-05,0,0
0.007,0,1.79640718562874e-05,5.38922155688623e-05,0,0
0.008,0,1.79640718562874e-05,5.98802395209581e-05,0,0
0.009,0,1.79640718562874e-05,8.38323353293413e-05,0,0
0.01,0,2.39520958083832e-05,9.58083832335329e-05,0,0
0.02,0,4.19161676646707e-05,0.000173652694610778,0,0
0.03,0,5.38922155688623e-05,0.000275449101796407,0,0
0.04,5.98802395209581e-06,8.38323353293413e-05,0.000335329341317365,1.19760479041916e-05,5.98802395209581e-06
0.05,1.19760479041916e-05,0.000131736526946108,0.000425149700598802,1.19760479041916e-05,1.19760479041916e-05
0.06,1.19760479041916e-05,0.000149700598802395,0.000449101796407186,1.19760479041916e-05,1.19760479041916e-05
0.07,2.39520958083832e-05,0.000179640718562874,0.000502994011976048,2.39520958083832e-05,1.79640718562874e-05
0.08,2.9940119760479e-05,0.00018562874251497,0.000574850299401198,2.9940119760479e-05,2.9940119760479e-05
0.09,3.59281437125749e-05,0.000221556886227545,0.000634730538922156,3.59281437125749e-05,3.59281437125749e-05
0.1,4.19161676646707e-05,0.000239520958083832,0.000658682634730539,5.38922155688623e-05,4.19161676646707e-05
