delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.103,0.104095808383234,0.0848862275449102,0.110017964071856,0.0988682634730539,0.070377245508982,0.0723413173652695,0.0660119760479042,0.0795449101796407,0.0674011976047904
0.02,0.163616766467066,0.16248502994012,0.128520958083832,0.173053892215569,0.158520958083832,0.104161676646707,0.103832335329341,0.0872215568862275,0.115766467065868,0.0997664670658683
0.03,0.241095808383234,0.239041916167665,0.188281437125749,0.252814371257485,0.234904191616766,0.156287425149701,0.155293413173653,0.125808383233533,0.171425149700599,0.151389221556886
0.04,0.333820359281437,0.328077844311377,0.256676646706587,0.34711377245509,0.326197604790419,0.226479041916168,0.221389221556886,0.17614371257485,0.245155688622755,0.219904191616766
0.05,0.435988023952096,0.426904191616767,0.333958083832335,0.450898203592814,0.428185628742515,0.313694610778443,0.30574251497006,0.237814371257485,0.335718562874252,0.306748502994012
0.06,0.541928143712575,0.529898203592814,0.42274251497006,0.556586826347305,0.534221556886228,0.413137724550898,0.402317365269461,0.316149700598802,0.436335329341317,0.40485628742515
0.07,0.639940119760479,0.627083832335329,0.51025748502994,0.653550898203593,0.632832335329341,0.513586826347305,0.500826347305389,0.39922754491018,0.536359281437126,0.505455089820359
0.08,0.727059880239521,0.714047904191617,0.595149700598802,0.739281437125749,0.720946107784431,0.610940119760479,0.596982035928144,0.483221556886228,0.633646706586826,0.603532934131737
0.09,0.796724550898204,0.784808383233533,0.666622754491018,0.807592814371258,0.791431137724551,0.694610778443114,0.680580838323353,0.559059880239521,0.714838323353293,0.688335329341317
0.1,0.854838323353294,0.842976047904192,0.735335329341317,0.863359281437126,0.851,0.770041916167665,0.756023952095808,0.636395209580838,0.787395209580838,0.764634730538922
