delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.168670658682635,0.196365269461078,0.172263473053892,0.176646706586826,0.168197604790419,0.109323353293413,0.138952095808383,0.128053892215569,0.122035928143713,0.110850299401198
0.02,0.330508982035928,0.357239520958084,0.29577245508982,0.34177245508982,0.329790419161677,0.227251497005988,0.259904191616767,0.219353293413174,0.246215568862275,0.229550898203593
0.03,0.507520958083832,0.530640718562874,0.437784431137725,0.520173652694611,0.50674251497006,0.387119760479042,0.417245508982036,0.341982035928144,0.409353293413174,0.390059880239521
0.04,0.669137724550898,0.68425748502994,0.576167664670659,0.680820359281437,0.668568862275449,0.554269461077844,0.57797005988024,0.47688622754491,0.576317365269461,0.556868263473054
0.05,0.791796407185629,0.797796407185629,0.690341317365269,0.801317365269461,0.791161676646707,0.69574251497006,0.710778443113773,0.596922155688623,0.715095808383234,0.698047904191617
0.06,0.876221556886227,0.881646706586826,0.787281437125749,0.883443113772455,0.875838323353293,0.804778443113773,0.817137724550898,0.709041916167665,0.819694610778443,0.806311377245509
0.07,0.927017964071856,0.930634730538922,0.856934131736527,0.931712574850299,0.926778443113772,0.877089820359281,0.886407185628743,0.79514371257485,0.887832335329341,0.878077844311377
0.08,0.956880239520958,0.957730538922156,0.900131736526946,0.960149700598802,0.956766467065868,0.924287425149701,0.928083832335329,0.851826347305389,0.931784431137725,0.92488622754491
0.09,0.975766467065868,0.975041916167665,0.931467065868264,0.97759880239521,0.975676646706587,0.954107784431138,0.955359281437126,0.895419161676647,0.958892215568862,0.954431137724551
0.1,0.986724550898204,0.986724550898204,0.95462874251497,0.987916167664671,0.986658682634731,0.972922155688623,0.974035928143713,0.927413173652695,0.976041916167665,0.973107784431138
