delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.238215568862275,0.274041916167665,0.251311377245509,0.242383233532934,0.23785628742515,0.164592814371257,0.212359281437126,0.208718562874251,0.171916167664671,0.165802395209581
0.02,0.438293413173653,0.447982035928144,0.377994011976048,0.444167664670659,0.437694610778443,0.327191616766467,0.350491017964072,0.301682634730539,0.337395209580838,0.328137724550898
0.03,0.635946107784431,0.624604790419162,0.516868263473054,0.641592814371258,0.635491017964072,0.51985628742515,0.521982035928144,0.425562874251497,0.531203592814371,0.520640718562874
0.04,0.793497005988024,0.770497005988024,0.645473053892216,0.798101796407186,0.793137724550898,0.698862275449102,0.682137724550898,0.554443113772455,0.708724550898204,0.699832335329341
0.05,0.892491017964072,0.868976047904192,0.746077844311377,0.895377245508982,0.892311377245509,0.830389221556886,0.805622754491018,0.667622754491018,0.836862275449102,0.830814371257485
0.06,0.94737125748503,0.929550898203593,0.823802395209581,0.949,0.94722754491018,0.909508982035928,0.887077844311377,0.758658682634731,0.913508982035928,0.909778443113772
0.07,0.975215568862275,0.96537125748503,0.886245508982036,0.976221556886228,0.975131736526946,0.954197604790419,0.940155688622754,0.83611377245509,0.956443113772455,0.954209580838323
0.08,0.989922155688623,0.985005988023952,0.929964071856287,0.990419161676647,0.989904191616766,0.979574850299401,0.970952095808383,0.893676646706587,0.980712574850299,0.979676646706587
0.09,0.995898203592814,0.993125748502994,0.955233532934132,0.996065868263473,0.995898203592814,0.99097005988024,0.986179640718563,0.929622754491018,0.991574850299401,0.990982035928144
0.1,0.998341317365269,0.997089820359281,0.973107784431138,0.998455089820359,0.998347305389222,0.996149700598802,0.993670658682635,0.956065868263473,0.996389221556886,0.996137724550898
