delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.125065868263473,0.128592814371258,0.120377245508982,0.128988023952096,0.122497005988024,0.0817544910179641,0.087059880239521,0.0935928143712575,0.0870538922155689,0.0798263473053892
0.02,0.231437125748503,0.23197005988024,0.200455089820359,0.236892215568862,0.227497005988024,0.14962874251497,0.15159880239521,0.139580838323353,0.157161676646707,0.146994011976048
0.03,0.364718562874252,0.361323353293413,0.306329341317365,0.371898203592814,0.360263473053892,0.253676646706587,0.253994011976048,0.217868263473054,0.263395209580838,0.250131736526946
0.04,0.510694610778443,0.50059880239521,0.418461077844311,0.518389221556886,0.506167664670659,0.386173652694611,0.378419161676647,0.313688622754491,0.397520958083832,0.382616766467066
0.05,0.653209580838323,0.638203592814371,0.537550898203593,0.659808383233533,0.649730538922156,0.53337125748503,0.520281437125749,0.428706586826347,0.545077844311377,0.52997005988024
0.06,0.772898203592814,0.757766467065868,0.646754491017964,0.778473053892216,0.770047904191617,0.668407185628742,0.653317365269461,0.544239520958084,0.679029940119761,0.665670658682635
0.07,0.859538922155689,0.845988023952096,0.741065868263473,0.863964071856288,0.857341317365269,0.779191616766467,0.763389221556886,0.649131736526946,0.787413173652695,0.776940119760479
0.08,0.919125748502994,0.908814371257485,0.817778443113772,0.921724550898204,0.91777245508982,0.862538922155689,0.848994011976048,0.741209580838323,0.86851497005988,0.860874251497006
0.09,0.955790419161677,0.94785628742515,0.872976047904192,0.957383233532934,0.954946107784431,0.919263473053892,0.908011976047904,0.811646706586826,0.923383233532934,0.918245508982036
0.1,0.976802395209581,0.971532934131737,0.911634730538922,0.977712574850299,0.976467065868263,0.954491017964072,0.946077844311377,0.864664670658683,0.957083832335329,0.953820359281437
