delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.175526946107784,0.198904191616766,0.17111377245509,0.182934131736527,0.175437125748503,0.119730538922156,0.149173652694611,0.136161676646707,0.132293413173653,0.122005988023952
0.02,0.300407185628743,0.313335329341317,0.255646706586826,0.310616766467066,0.299850299401198,0.208508982035928,0.229694610778443,0.191928143712575,0.225269461077844,0.210826347305389
0.03,0.437658682634731,0.438934131736527,0.348892215568862,0.449449101796407,0.436958083832335,0.321251497005988,0.334101796407186,0.266622754491018,0.342952095808383,0.32377245508982
0.04,0.576922155688623,0.570604790419162,0.452706586826347,0.589467065868264,0.575994011976048,0.453329341317365,0.457586826347305,0.355,0.476658682634731,0.455700598802395
0.05,0.700982035928144,0.686491017964072,0.551868263473054,0.712185628742515,0.700335329341317,0.585802395209581,0.580562874251497,0.45159880239521,0.609077844311377,0.588065868263473
0.06,0.799419161676647,0.781646706586826,0.641167664670659,0.80851497005988,0.798940119760479,0.701958083832335,0.689365269461078,0.543664670658683,0.721287425149701,0.703730538922156
0.07,0.868958083832335,0.852922155688623,0.721784431137725,0.875928143712575,0.868520958083832,0.792431137724551,0.778526946107784,0.631431137724551,0.808221556886228,0.793778443113772
0.08,0.918688622754491,0.905305389221557,0.789311377245509,0.923850299401198,0.918544910179641,0.862868263473054,0.849119760479042,0.709916167664671,0.875592814371258,0.863874251497006
0.09,0.951568862275449,0.941365269461078,0.842323353293413,0.954910179640719,0.951323353293413,0.91314371257485,0.901305389221557,0.775161676646707,0.921520958083832,0.91362874251497
0.1,0.970868263473054,0.964203592814371,0.88611377245509,0.973137724550898,0.970730538922156,0.944796407185629,0.936215568862275,0.828922155688623,0.950520958083832,0.945191616766467
