alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.00162874251497006,0.000952095808383234,0.00167664670658683,0.0042934131736527,0.00236526946107784,0.000898203592814371,0.000401197604790419,0.00116167664670659,0.00364071856287425,0.00161676646706587
0.002,0.0032814371257485,0.00246706586826347,0.00284431137724551,0.00708982035928144,0.00416766467065868,0.0019940119760479,0.00115568862275449,0.0020059880239521,0.00623952095808383,0.00281437125748503
0.003,0.00504790419161677,0.00395808383233533,0.00403592814371258,0.00962275449101796,0.0059940119760479,0.00296407185628743,0.0019940119760479,0.00289221556886228,0.0082814371257485,0.00392215568862275
0.004,0.00662874251497006,0.00554491017964072,0.00650898203592815,0.0118682634730539,0.00760479041916168,0.00408383233532934,0.00291017964071856,0.00341916167664671,0.0102335329341317,0.00513173652694611
0.005,0.00830538922155689,0.00723353293413174,0.00650898203592815,0.0141616766467066,0.00923952095808383,0.00523353293413174,0.00382035928143713,0.00486826347305389,0.0122155688622754,0.00635928143712575
0.006,0.0100479041916168,0.00891017964071856,0.00804191616766467,0.0167005988023952,0.0110179640718563,0.00638922155688623,0.00474251497005988,0.00486826347305389,0.0141556886227545,0.00753892215568862
0.007,0.0117604790419162,0.0104491017964072,0.0101616766467066,0.0187844311377246,0.0127005988023952,0.00746107784431138,0.00591017964071856,0.00547305389221557,0.0160718562874251,0.00855688622754491
0.008,0.0134610778443114,0.0121676646706587,0.0102634730538922,0.0207784431137725,0.0143173652694611,0.00850898203592814,0.00677844311377246,0.00802994011976048,0.0176946107784431,0.00975449101796407
0.009,0.0151017964071856,0.0137784431137725,0.0106646706586826,0.0227964071856287,0.0159520958083832,0.0095748502994012,0.00793413173652695,0.00802994011976048,0.0193473053892216,0.0107245508982036
0.01,0.0169041916167665,0.0155748502994012,0.0123053892215569,0.0247664670658683,0.0175928143712575,0.0107425149700599,0.00898802395209581,0.00802994011976048,0.0211197604790419,0.0118922155688623
0.02,0.0334191616766467,0.0320658682634731,0.0256047904191617,0.0432634730538922,0.0339520958083832,0.0223952095808383,0.0199520958083832,0.015622754491018,0.0361077844311377,0.0232275449101796
0.03,0.0484850299401198,0.0489041916167665,0.0364131736526946,0.0600718562874252,0.0484550898203593,0.0336287425149701,0.0314550898203593,0.0225089820359281,0.0494251497005988,0.0340778443113772
0.04,0.0638443113772455,0.0641017964071856,0.0507245508982036,0.0762754491017964,0.0637005988023952,0.0448263473053892,0.0420538922155689,0.0333173652694611,0.0621676646706587,0.0455209580838323
0.05,0.0785868263473054,0.078814371257485,0.0610419161676647,0.0909520958083832,0.0780958083832335,0.055562874251497,0.0538562874251497,0.0412395209580838,0.0743473053892216,0.0556646706586826
0.06,0.0925508982035928,0.0935808383233533,0.0743832335329341,0.105754491017964,0.0920059880239521,0.0662215568862276,0.0652395209580838,0.0479940119760479,0.0864550898203593,0.0661317365269461
0.07,0.106640718562874,0.107928143712575,0.0764790419161677,0.119413173652695,0.10577245508982,0.077185628742515,0.0759700598802395,0.0559760479041916,0.0977425149700599,0.076874251497006
0.08,0.11977245508982,0.121586826347305,0.089502994011976,0.133221556886228,0.118784431137725,0.0881916167664671,0.0867365269461078,0.0676706586826347,0.109125748502994,0.0879640718562874
0.09,0.133359281437126,0.135568862275449,0.106221556886228,0.146850299401198,0.132317365269461,0.0989101796407186,0.0971017964071856,0.0676706586826347,0.119814371257485,0.0982694610778443
0.1,0.146820359281437,0.149197604790419,0.109790419161677,0.159347305389222,0.145419161676647,0.109479041916168,0.108017964071856,0.082688622754491,0.130922155688623,0.108724550898204
