alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.0124251497005988,0.0120838323353293,0.014059880239521,0.0149640718562874,0.012377245508982,0.00713173652694611,0.00692215568862275,0.00932934131736527,0.00941916167664671,0.00705988023952096
0.002,0.0207305389221557,0.0210059880239521,0.021814371257485,0.023940119760479,0.0205209580838323,0.0125149700598802,0.0121676646706587,0.0146946107784431,0.0155329341317365,0.0124730538922156
0.003,0.0280359281437126,0.0284610778443114,0.0285808383233533,0.031622754491018,0.0276407185628743,0.0169700598802395,0.0167305389221557,0.0194550898203593,0.0204850299401198,0.0167305389221557
0.004,0.0345089820359281,0.0350239520958084,0.0346946107784431,0.0384251497005988,0.0338443113772455,0.0208922155688623,0.0212395209580838,0.0228203592814371,0.0248023952095808,0.0207125748502994
0.005,0.0406347305389222,0.0413532934131737,0.0400419161676647,0.0448323353293413,0.0398263473053892,0.0246107784431138,0.0251916167664671,0.0268682634730539,0.0290299401197605,0.024251497005988
0.006,0.046311377245509,0.047251497005988,0.0454011976047904,0.050748502994012,0.0453532934131737,0.0282934131736527,0.0288023952095808,0.0299940119760479,0.0329221556886228,0.0279161676646707
0.007,0.0517305389221557,0.052814371257485,0.050059880239521,0.0564730538922156,0.0506826347305389,0.0318023952095808,0.0321497005988024,0.0330359281437126,0.0362455089820359,0.031125748502994
0.008,0.0569520958083832,0.0581197604790419,0.0543413173652695,0.0618443113772455,0.0558383233532934,0.034874251497006,0.035497005988024,0.0365389221556886,0.039748502994012,0.0342035928143713
0.009,0.0620778443113772,0.0634431137724551,0.0582095808383234,0.0668922155688623,0.0608802395209581,0.0380299401197605,0.0386586826347305,0.0397245508982036,0.0429461077844311,0.0372874251497006
0.01,0.0669161676646707,0.0682395209580838,0.0627305389221557,0.0716646706586826,0.0656107784431138,0.0410898203592814,0.0419580838323353,0.0422634730538922,0.0462455089820359,0.0402574850299401
0.02,0.109568862275449,0.110964071856287,0.0997305389221557,0.115365269461078,0.107449101796407,0.0679221556886228,0.0696826347305389,0.0668263473053892,0.0737065868263473,0.0666586826347306
0.03,0.145682634730539,0.146550898203593,0.128287425149701,0.151664670658683,0.143239520958084,0.0905748502994012,0.0925329341317365,0.0875868263473054,0.0977844311377245,0.0886946107784431
0.04,0.176754491017964,0.177389221556886,0.15274251497006,0.182922155688623,0.173874251497006,0.111832335329341,0.114095808383234,0.107419161676647,0.119161676646707,0.109646706586826
0.05,0.205497005988024,0.205826347305389,0.175700598802395,0.211263473053892,0.201940119760479,0.131574850299401,0.133365269461078,0.122041916167665,0.138952095808383,0.129011976047904
0.06,0.231437125748503,0.23197005988024,0.200455089820359,0.236892215568862,0.227497005988024,0.14962874251497,0.15159880239521,0.139580838323353,0.157161676646707,0.146994011976048
0.07,0.255952095808383,0.255718562874252,0.217215568862275,0.261736526946108,0.251832335329341,0.166580838323353,0.168604790419162,0.153299401197605,0.173826347305389,0.163586826347305
0.08,0.279329341317365,0.278239520958084,0.238730538922156,0.284455089820359,0.275173652694611,0.182568862275449,0.184718562874252,0.167377245508982,0.189988023952096,0.179508982035928
0.09,0.300940119760479,0.298922155688623,0.255287425149701,0.306413173652695,0.296880239520958,0.198203592814371,0.200467065868263,0.182101796407186,0.205473053892216,0.194808383233533
0.1,0.321658682634731,0.31859880239521,0.272946107784431,0.326796407185629,0.317730538922156,0.213239520958084,0.215634730538922,0.193754491017964,0.220065868263473,0.209455089820359
