delta,t2,w2,s2,b2,p2
0.01,0.000676646706586826,0.000407185628742515,0.000598802395209581,0.00241317365269461,0.000850299401197605
0.02,0.000526946107784431,0.000317365269461078,0.000485029940119761,0.00182035928143713,0.00070059880239521
0.03,0.000401197604790419,0.000245508982035928,0.00037125748502994,0.00125748502994012,0.000544910179640719
0.04,0.00029940119760479,0.000119760479041916,0.000251497005988024,0.000850299401197605,0.000317365269461078
0.05,0.000173652694610778,9.58083832335329e-05,0.000119760479041916,0.000634730538922156,0.000245508982035928
0.06,0.000137724550898204,0.000101796407185629,0.000119760479041916,0.000419161676646707,0.000173652694610778
0.07,7.18562874251497e-05,2.9940119760479e-05,5.38922155688623e-05,0.000287425149700599,0.00011377245508982
0.08,6.58682634730539e-05,2.9940119760479e-05,2.39520958083832e-05,0.000227544910179641,7.18562874251497e-05
0.09,5.38922155688623e-05,2.9940119760479e-05,5.38922155688623e-05,0.00011377245508982,7.78443113772455e-05
0.1,3.59281437125749e-05,5.98802395209581e-06,1.79640718562874e-05,0.000125748502994012,3.59281437125749e-05
