delta,t2,w2,s2,b2,p2
0.01,0.000874251497005988,0.000760479041916168,0.00125149700598802,0.00147904191616766,0.000910179640718563
0.02,0.000461077844311377,0.000383233532934132,0.00113173652694611,0.000850299401197605,0.000479041916167665
0.03,0.000239520958083832,0.000269461077844311,0.000544910179640719,0.000467065868263473,0.00025748502994012
0.04,0.00018562874251497,0.000179640718562874,0.000431137724550898,0.00029940119760479,0.000179640718562874
0.05,0.00011377245508982,7.78443113772455e-05,0.000263473053892216,0.00018562874251497,0.00011377245508982
0.06,4.19161676646707e-05,5.38922155688623e-05,8.38323353293413e-05,0.00011377245508982,4.19161676646707e-05
0.07,2.9940119760479e-05,2.39520958083832e-05,4.79041916167665e-05,7.78443113772455e-05,3.59281437125749e-05
0.08,1.19760479041916e-05,5.98802395209581e-06,1.19760479041916e-05,2.39520958083832e-05,1.19760479041916e-05
0.09,1.79640718562874e-05,1.79640718562874e-05,5.98802395209581e-05,2.39520958083832e-05,1.79640718562874e-05
0.1,0,5.98802395209581e-06,1.79640718562874e-05,0,0
