delta,t2,w2,s2,b2,p2
0.01,0.000389221556886228,0.000604790419161677,0.000544910179640719,0.00108982035928144,0.000532934131736527
0.02,0.000131736526946108,0.000221556886227545,0.000209580838323353,0.000335329341317365,0.000179640718562874
0.03,7.18562874251497e-05,8.98203592814371e-05,7.18562874251497e-05,0.000167664670658683,9.58083832335329e-05
0.04,2.9940119760479e-05,2.9940119760479e-05,2.9940119760479e-05,5.98802395209581e-05,2.9940119760479e-05
0.05,1.19760479041916e-05,1.19760479041916e-05,2.39520958083832e-05,2.9940119760479e-05,1.79640718562874e-05
0.06,0,5.98802395209581e-06,1.19760479041916e-05,5.98802395209581e-06,5.98802395209581e-06
0.07,5.98802395209581e-06,5.98802395209581e-06,1.19760479041916e-05,5.98802395209581e-06,5.98802395209581e-06
0.08,0,0,5.98802395209581e-06,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
