delta,t2,w2,s2,b2,p2
0.01,0.000377245508982036,0.00088622754491018,0.00138323353293413,0.00062874251497006,0.00044311377245509
0.02,0.000101796407185629,0.00018562874251497,0.000383233532934132,0.000143712574850299,0.00011377245508982
0.03,1.19760479041916e-05,4.79041916167665e-05,0.000137724550898204,3.59281437125749e-05,1.19760479041916e-05
0.04,1.19760479041916e-05,2.39520958083832e-05,4.79041916167665e-05,2.9940119760479e-05,1.19760479041916e-05
0.05,0,5.98802395209581e-06,4.79041916167665e-05,0,0
0.06,0,0,1.19760479041916e-05,0,0
0.07,0,0,1.19760479041916e-05,0,0
0.08,0,0,0,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
