delta,t2,w2,s2,b2,p2
0.01,0.00029940119760479,0.000485029940119761,0.000437125748502994,0.000838323353293413,0.000455089820359281
0.02,7.78443113772455e-05,0.000245508982035928,0.000197604790419162,0.000281437125748503,0.000161676646706587
0.03,2.39520958083832e-05,9.58083832335329e-05,8.38323353293413e-05,0.00011377245508982,4.19161676646707e-05
0.04,1.79640718562874e-05,2.9940119760479e-05,4.79041916167665e-05,5.98802395209581e-05,2.39520958083832e-05
0.05,0,2.9940119760479e-05,1.19760479041916e-05,1.79640718562874e-05,1.79640718562874e-05
0.06,5.98802395209581e-06,5.98802395209581e-06,1.79640718562874e-05,5.98802395209581e-06,1.19760479041916e-05
0.07,0,0,2.39520958083832e-05,5.98802395209581e-06,0
0.08,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06
0.09,5.98802395209581e-06,5.98802395209581e-06,0,5.98802395209581e-06,5.98802395209581e-06
0.1,0,0,5.98802395209581e-06,0,0
