delta,t2,w2,s2,b2,p2
0.01,0.000221556886227545,0.0012814371257485,0.00302994011976048,0.000251497005988024,0.000245508982035928
0.02,1.19760479041916e-05,0.000137724550898204,0.000838323353293413,1.79640718562874e-05,1.19760479041916e-05
0.03,2.39520958083832e-05,5.98802395209581e-05,0.000287425149700599,2.39520958083832e-05,2.39520958083832e-05
0.04,0,5.98802395209581e-06,7.78443113772455e-05,0,0
0.05,0,0,2.9940119760479e-05,0,0
0.06,0,0,0,0,0
0.07,0,0,0,0,0
0.08,0,0,0,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
