delta,t2,w2,s2,b2,p2
0.01,0.000784431137724551,0.000976047904191617,0.00307185628742515,0.00102395209580838,0.000802395209580838
0.02,0.000287425149700599,0.000389221556886228,0.00198203592814371,0.000359281437125749,0.000305389221556886
0.03,0.000137724550898204,0.00018562874251497,0.0011377245508982,0.000191616766467066,0.000137724550898204
0.04,2.39520958083832e-05,5.98802395209581e-05,0.000670658682634731,4.79041916167665e-05,2.39520958083832e-05
0.05,4.19161676646707e-05,4.19161676646707e-05,0.000455089820359281,4.79041916167665e-05,3.59281437125749e-05
0.06,1.19760479041916e-05,2.9940119760479e-05,0.00011377245508982,2.39520958083832e-05,1.19760479041916e-05
0.07,1.19760479041916e-05,1.19760479041916e-05,0.000131736526946108,1.19760479041916e-05,1.19760479041916e-05
0.08,0,0,5.38922155688623e-05,0,0
0.09,0,0,1.79640718562874e-05,0,0
0.1,0,0,0,0,0
