delta,t2,w2,s2,b2,p2
0.01,0.00694610778443114,0.00567065868263473,0.00475449101796407,0.0115209580838323,0.00719760479041916
0.02,0.00549700598802395,0.00439520958083832,0.00332335329341317,0.00904790419161677,0.00565269461077844
0.03,0.00377844311377246,0.00311377245508982,0.00265269461077844,0.00641916167664671,0.00396407185628743
0.04,0.00279640718562874,0.00226946107784431,0.00202994011976048,0.00470059880239521,0.00286826347305389
0.05,0.00204790419161677,0.00165868263473054,0.00130538922155689,0.00370658682634731,0.00215568862275449
0.06,0.00138922155688623,0.0011377245508982,0.000910179640718563,0.00255688622754491,0.00145508982035928
0.07,0.00104191616766467,0.000880239520958084,0.000646706586826347,0.00176646706586826,0.00109580838323353
0.08,0.000790419161676647,0.000610778443113772,0.000449101796407186,0.00138922155688623,0.000826347305389222
0.09,0.00037125748502994,0.000311377245508982,0.000383233532934132,0.000748502994011976,0.000377245508982036
0.1,0.000407185628742515,0.000275449101796407,0.000293413173652695,0.000682634730538922,0.000419161676646707
