delta,t2,w2,s2,b2,p2
0.01,0.00282035928143713,0.00392814371257485,0.00355089820359281,0.00488023952095808,0.00344311377245509
0.02,0.00107185628742515,0.00150299401197605,0.00140718562874251,0.00182634730538922,0.00134131736526946
0.03,0.000437125748502994,0.00074251497005988,0.000730538922155689,0.000766467065868264,0.000550898203592814
0.04,0.000173652694610778,0.000287425149700599,0.000311377245508982,0.000359281437125749,0.000233532934131737
0.05,8.38323353293413e-05,0.000191616766467066,0.000239520958083832,0.000143712574850299,0.00011377245508982
0.06,5.38922155688623e-05,0.00011377245508982,0.000149700598802395,7.78443113772455e-05,5.38922155688623e-05
0.07,1.19760479041916e-05,7.78443113772455e-05,0.000101796407185629,3.59281437125749e-05,1.79640718562874e-05
0.08,1.19760479041916e-05,2.39520958083832e-05,5.38922155688623e-05,2.9940119760479e-05,1.79640718562874e-05
0.09,5.98802395209581e-06,1.19760479041916e-05,1.79640718562874e-05,1.19760479041916e-05,5.98802395209581e-06
0.1,0,0,2.39520958083832e-05,0,0
