delta,t2,w2,s2,b2,p2
0.01,0.00594610778443114,0.00554491017964072,0.00493413173652695,0.0100179640718563,0.00544910179640719
0.02,0.00358083832335329,0.00326347305389222,0.00318562874251497,0.00610179640718563,0.00319161676646707
0.03,0.00208982035928144,0.00181437125748503,0.00166467065868263,0.00363473053892216,0.0018562874251497
0.04,0.000994011976047904,0.000934131736526946,0.00105988023952096,0.00179041916167665,0.000904191616766467
0.05,0.000802395209580838,0.000790419161676647,0.000784431137724551,0.00132335329341317,0.000730538922155689
0.06,0.000281437125748503,0.000245508982035928,0.000365269461077844,0.000544910179640719,0.000239520958083832
0.07,0.000203592814371258,0.000233532934131737,0.000245508982035928,0.000365269461077844,0.00018562874251497
0.08,0.00011377245508982,0.00011377245508982,0.000167664670658683,0.000203592814371258,0.000101796407185629
0.09,8.38323353293413e-05,7.18562874251497e-05,0.000137724550898204,0.000143712574850299,6.58682634730539e-05
0.1,1.79640718562874e-05,1.79640718562874e-05,4.79041916167665e-05,6.58682634730539e-05,1.79640718562874e-05
