delta,t2,w2,s2,b2,p2
0.01,0.00381437125748503,0.00533532934131737,0.00426946107784431,0.00623952095808383,0.00424550898203593
0.02,0.00194610778443114,0.00255688622754491,0.00219760479041916,0.00315568862275449,0.00216766467065868
0.03,0.000802395209580838,0.00107185628742515,0.00120359281437126,0.00133532934131737,0.000880239520958084
0.04,0.000341317365269461,0.000491017964071856,0.000598802395209581,0.000610778443113772,0.000377245508982036
0.05,0.000131736526946108,0.00018562874251497,0.000347305389221557,0.000281437125748503,0.000161676646706587
0.06,4.19161676646707e-05,6.58682634730539e-05,0.000137724550898204,0.000107784431137725,4.79041916167665e-05
0.07,5.98802395209581e-05,5.98802395209581e-05,0.000107784431137725,6.58682634730539e-05,5.98802395209581e-05
0.08,2.39520958083832e-05,1.79640718562874e-05,4.79041916167665e-05,3.59281437125749e-05,2.39520958083832e-05
0.09,5.98802395209581e-06,1.79640718562874e-05,2.9940119760479e-05,1.79640718562874e-05,5.98802395209581e-06
0.1,0,0,0,0,0
