delta,t2,w2,s2,b2,p2
0.01,0.000904191616766467,0.00344910179640719,0.00701197604790419,0.00106586826347305,0.000952095808383234
0.02,0.00018562874251497,0.000970059880239521,0.0022874251497006,0.000203592814371258,0.000197604790419162
0.03,2.9940119760479e-05,0.000461077844311377,0.00108982035928144,3.59281437125749e-05,2.9940119760479e-05
0.04,5.98802395209581e-06,0.00011377245508982,0.000377245508982036,5.98802395209581e-06,5.98802395209581e-06
0.05,0,4.19161676646707e-05,0.000173652694610778,0,0
0.06,0,2.39520958083832e-05,7.78443113772455e-05,0,0
0.07,0,0,7.78443113772455e-05,0,0
0.08,0,0,0,0,0
0.09,0,0,1.19760479041916e-05,0,0
0.1,0,0,1.79640718562874e-05,0,0
