delta,t2,w2,s2,b2,p2
0.01,0.00366467065868264,0.00444311377245509,0.00382035928143713,0.00607784431137725,0.00416167664670659
0.02,0.00119161676646707,0.00155089820359281,0.00150299401197605,0.00210778443113772,0.00138323353293413
0.03,0.000532934131736527,0.000646706586826347,0.000718562874251497,0.000982035928143713,0.000598802395209581
0.04,0.000209580838323353,0.000269461077844311,0.000389221556886228,0.000341317365269461,0.000239520958083832
0.05,8.38323353293413e-05,0.000107784431137725,0.000155688622754491,0.000143712574850299,8.38323353293413e-05
0.06,5.98802395209581e-06,4.19161676646707e-05,0.000107784431137725,1.79640718562874e-05,1.19760479041916e-05
0.07,1.19760479041916e-05,1.79640718562874e-05,5.98802395209581e-05,1.19760479041916e-05,1.19760479041916e-05
0.08,0,0,3.59281437125749e-05,1.19760479041916e-05,0
0.09,0,5.98802395209581e-06,5.98802395209581e-06,0,0
0.1,0,0,5.98802395209581e-06,0,0
