delta,t2,w2,s2,b2,p2
0.01,0.00464071856287425,0.0048562874251497,0.00586826347305389,0.00596407185628743,0.00432934131736527
0.02,0.00208982035928144,0.00227544910179641,0.0032814371257485,0.00274251497005988,0.00198802395209581
0.03,0.00088622754491018,0.000958083832335329,0.00186826347305389,0.00125149700598802,0.00081437125748503
0.04,0.000401197604790419,0.000461077844311377,0.000910179640718563,0.000502994011976048,0.000365269461077844
0.05,0.000161676646706587,0.000167664670658683,0.000538922155688623,0.000221556886227545,0.000167664670658683
0.06,5.38922155688623e-05,7.18562874251497e-05,0.000209580838323353,8.98203592814371e-05,4.19161676646707e-05
0.07,1.19760479041916e-05,2.9940119760479e-05,0.000161676646706587,1.19760479041916e-05,1.19760479041916e-05
0.08,1.79640718562874e-05,1.19760479041916e-05,7.18562874251497e-05,2.39520958083832e-05,1.79640718562874e-05
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,1.19760479041916e-05,0,0
