delta,t2,w2,s2,b2,p2
0.01,0.00323353293413174,0.0041437125748503,0.00867664670658683,0.00365868263473054,0.00317964071856287
0.02,0.0010059880239521,0.00145508982035928,0.00395808383233533,0.0011497005988024,0.000994011976047904
0.03,0.000281437125748503,0.000407185628742515,0.00180838323353293,0.000323353293413174,0.000269461077844311
0.04,7.18562874251497e-05,0.000131736526946108,0.000988023952095809,8.38323353293413e-05,7.18562874251497e-05
0.05,2.39520958083832e-05,4.79041916167665e-05,0.000461077844311377,2.39520958083832e-05,2.39520958083832e-05
0.06,0,1.19760479041916e-05,0.000125748502994012,5.98802395209581e-06,0
0.07,0,1.19760479041916e-05,5.98802395209581e-05,0,0
0.08,0,0,1.79640718562874e-05,5.98802395209581e-06,0
0.09,0,0,1.79640718562874e-05,0,0
0.1,0,0,0,0,0
