delta,t2,w2,s2,b2,p2
0.01,0.00265868263473054,0.00534131736526946,0.00682634730538922,0.00346107784431138,0.00282035928143713
0.02,0.000790419161676647,0.00158083832335329,0.00252694610778443,0.00102395209580838,0.000808383233532934
0.03,0.000197604790419162,0.000467065868263473,0.00103592814371257,0.000263473053892216,0.000197604790419162
0.04,8.98203592814371e-05,0.000197604790419162,0.00051497005988024,0.000119760479041916,9.58083832335329e-05
0.05,1.19760479041916e-05,5.98802395209581e-05,0.000203592814371258,1.19760479041916e-05,1.19760479041916e-05
0.06,0,1.19760479041916e-05,5.98802395209581e-05,5.98802395209581e-06,0
0.07,5.98802395209581e-06,1.79640718562874e-05,7.18562874251497e-05,1.19760479041916e-05,5.98802395209581e-06
0.08,0,5.98802395209581e-06,1.19760479041916e-05,0,0
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,5.98802395209581e-06,0,0
