alpha,t2,w2,s2,b2,p2
0.001,0,5.38922155688623e-05,0.000365269461077844,5.98802395209581e-06,5.98802395209581e-06
0.002,5.98802395209581e-06,9.58083832335329e-05,0.000646706586826347,5.98802395209581e-06,5.98802395209581e-06
0.003,1.19760479041916e-05,0.000167664670658683,0.000904191616766467,1.19760479041916e-05,1.19760479041916e-05
0.004,1.19760479041916e-05,0.000197604790419162,0.00110179640718563,2.39520958083832e-05,1.19760479041916e-05
0.005,2.39520958083832e-05,0.00025748502994012,0.00126347305389222,2.39520958083832e-05,2.39520958083832e-05
0.006,2.39520958083832e-05,0.000317365269461078,0.00147305389221557,4.19161676646707e-05,2.9940119760479e-05
0.007,4.19161676646707e-05,0.000359281437125749,0.00161676646706587,5.38922155688623e-05,4.19161676646707e-05
0.008,5.38922155688623e-05,0.000413173652694611,0.0017125748502994,7.78443113772455e-05,6.58682634730539e-05
0.009,7.18562874251497e-05,0.000437125748502994,0.00201796407185629,8.98203592814371e-05,7.78443113772455e-05
0.01,7.78443113772455e-05,0.000479041916167665,0.00215568862275449,9.58083832335329e-05,8.38323353293413e-05
0.02,0.000143712574850299,0.000880239520958084,0.0034251497005988,0.000167664670658683,0.000149700598802395
0.03,0.00025748502994012,0.00131137724550898,0.00480838323353293,0.00029940119760479,0.000275449101796407
0.04,0.000389221556886228,0.00177844311377246,0.00591616766467066,0.000437125748502994,0.000413173652694611
0.05,0.000532934131736527,0.00224550898203593,0.00683832335329341,0.000592814371257485,0.000538922155688623
0.06,0.000706586826347305,0.00276047904191617,0.00779640718562874,0.00074251497005988,0.000712574850299401
0.07,0.000838323353293413,0.00331137724550898,0.00877844311377246,0.001,0.000850299401197605
0.08,0.0011437125748503,0.00386826347305389,0.00967065868263473,0.00123353293413174,0.0011377245508982
0.09,0.00134131736526946,0.00430538922155689,0.0104670658682635,0.00143712574850299,0.00135928143712575
0.1,0.00155688622754491,0.00497005988023952,0.0113233532934132,0.00167065868263473,0.00155089820359281
