alpha,t2,w2,s2,b2,p2
0.001,2.9940119760479e-05,9.58083832335329e-05,7.78443113772455e-05,0.000101796407185629,4.19161676646707e-05
0.002,5.38922155688623e-05,0.000143712574850299,0.00011377245508982,0.000215568862275449,0.00011377245508982
0.003,7.78443113772455e-05,0.000245508982035928,0.000197604790419162,0.000281437125748503,0.000161676646706587
0.004,0.000137724550898204,0.000329341317365269,0.000203592814371258,0.000365269461077844,0.000215568862275449
0.005,0.000167664670658683,0.000365269461077844,0.000329341317365269,0.000419161676646707,0.000245508982035928
0.006,0.000209580838323353,0.000437125748502994,0.000329341317365269,0.000538922155688623,0.000341317365269461
0.007,0.000275449101796407,0.000532934131736527,0.000389221556886228,0.000670658682634731,0.000383233532934132
0.008,0.000311377245508982,0.000562874251497006,0.00051497005988024,0.000796407185628743,0.000473053892215569
0.009,0.000365269461077844,0.000640718562874252,0.00051497005988024,0.000892215568862276,0.000532934131736527
0.01,0.000383233532934132,0.00070059880239521,0.00051497005988024,0.000988023952095809,0.000610778443113772
0.02,0.00107185628742515,0.00150299401197605,0.00140718562874251,0.00182634730538922,0.00134131736526946
0.03,0.00168263473053892,0.00247305389221557,0.00219161676646707,0.00267664670658683,0.00197005988023952
0.04,0.00239520958083832,0.00334131736526946,0.00295209580838323,0.00365269461077844,0.00261077844311377
0.05,0.00318562874251497,0.00420359281437126,0.00363473053892216,0.00460479041916168,0.00339520958083832
0.06,0.00392215568862275,0.00522155688622755,0.00449700598802395,0.00555089820359282,0.00417365269461078
0.07,0.00479640718562874,0.0060059880239521,0.00579041916167665,0.00667065868263473,0.00494011976047904
0.08,0.00562874251497006,0.00692215568862275,0.00702395209580838,0.00778443113772455,0.00578443113772455
0.09,0.00668263473053892,0.00790419161676647,0.00702395209580838,0.00882634730538922,0.00683233532934132
0.1,0.00764670658682635,0.00904790419161677,0.009,0.0100059880239521,0.00772455089820359
