alpha,t2,w2,s2,b2,p2
0.001,7.18562874251497e-05,0.000101796407185629,0.000922155688622754,0.000125748502994012,7.18562874251497e-05
0.002,0.000173652694610778,0.00025748502994012,0.00153293413173653,0.00025748502994012,0.000179640718562874
0.003,0.000287425149700599,0.000389221556886228,0.00198203592814371,0.000359281437125749,0.000305389221556886
0.004,0.000377245508982036,0.000526946107784431,0.00243712574850299,0.000532934131736527,0.000389221556886228
0.005,0.000520958083832335,0.000676646706586826,0.00277245508982036,0.00062874251497006,0.000532934131736527
0.006,0.000592814371257485,0.000796407185628743,0.00306586826347305,0.000760479041916168,0.000610778443113772
0.007,0.000724550898203593,0.000964071856287425,0.00344311377245509,0.000976047904191617,0.000730538922155689
0.008,0.000892215568862276,0.00111377245508982,0.00388023952095808,0.00111976047904192,0.000880239520958084
0.009,0.00106586826347305,0.00121556886227545,0.00420958083832335,0.00124550898203593,0.00105988023952096
0.01,0.0011497005988024,0.00138323353293413,0.00461676646706587,0.00143712574850299,0.00115568862275449
0.02,0.00255688622754491,0.00292215568862275,0.00760479041916168,0.00288622754491018,0.00253892215568862
0.03,0.00411377245508982,0.00474850299401198,0.0103053892215569,0.00476047904191617,0.00416167664670659
0.04,0.0060059880239521,0.00674850299401198,0.0132275449101796,0.00666467065868264,0.00601796407185629
0.05,0.00785029940119761,0.00868263473053892,0.0161377245508982,0.00874251497005988,0.00790419161676647
0.06,0.00990419161676647,0.0105269461077844,0.0189940119760479,0.0106946107784431,0.00993413173652695
0.07,0.0118622754491018,0.0125868263473054,0.0213053892215569,0.0125928143712575,0.011874251497006
0.08,0.0136946107784431,0.0145568862275449,0.0241497005988024,0.0145508982035928,0.0137185628742515
0.09,0.0156347305389222,0.016748502994012,0.0270179640718563,0.0166526946107784,0.0156107784431138
0.1,0.0177544910179641,0.0189880239520958,0.0297185628742515,0.0186586826347305,0.017748502994012
