alpha,t2,w2,s2,b2,p2
0.001,8.38323353293413e-05,5.98802395209581e-05,0.000203592814371258,0.000203592814371258,0.000101796407185629
0.002,0.000203592814371258,0.000203592814371258,0.000341317365269461,0.000317365269461078,0.000179640718562874
0.003,0.000281437125748503,0.000305389221556886,0.000479041916167665,0.000437125748502994,0.000275449101796407
0.004,0.000347305389221557,0.000383233532934132,0.000634730538922156,0.000574850299401198,0.000335329341317365
0.005,0.00044311377245509,0.000491017964071856,0.000748502994011976,0.000712574850299401,0.000425149700598802
0.006,0.000538922155688623,0.000610778443113772,0.000940119760479042,0.000868263473053892,0.000508982035928144
0.007,0.000640718562874252,0.000682634730538922,0.0011437125748503,0.000988023952095809,0.000622754491017964
0.008,0.000772455089820359,0.000790419161676647,0.00138323353293413,0.00112574850299401,0.000736526946107784
0.009,0.000874251497005988,0.000880239520958084,0.00138922155688623,0.0012814371257485,0.000856287425149701
0.01,0.000982035928143713,0.000982035928143713,0.00165269461077844,0.0014311377245509,0.00092814371257485
0.02,0.00208982035928144,0.00227544910179641,0.0032814371257485,0.00274251497005988,0.00198802395209581
0.03,0.00339520958083832,0.00368862275449102,0.00505988023952096,0.00440718562874252,0.00317964071856287
0.04,0.00483832335329341,0.00535329341317365,0.00665269461077844,0.00603592814371258,0.00461676646706587
0.05,0.00639520958083832,0.00693413173652695,0.0082874251497006,0.00761676646706587,0.00608383233532934
0.06,0.00792215568862275,0.00862874251497006,0.0103592814371257,0.00922754491017964,0.00744311377245509
0.07,0.00943712574850299,0.0104850299401198,0.0115149700598802,0.0108682634730539,0.00901796407185629
0.08,0.0110359281437126,0.0121976047904192,0.0128682634730539,0.0126047904191617,0.0104431137724551
0.09,0.0127365269461078,0.0140419161676647,0.0159520958083832,0.0144491017964072,0.0120299401197605
0.1,0.0144790419161677,0.0158682634730539,0.017562874251497,0.016377245508982,0.0137604790419162
