alpha,t2,w2,s2,b2,p2
0.001,0.000167664670658683,0.000107784431137725,0.000401197604790419,0.000281437125748503,0.000179640718562874
0.002,0.000263473053892216,0.000233532934131737,0.000736526946107784,0.000568862275449102,0.00029940119760479
0.003,0.000461077844311377,0.000383233532934132,0.00113173652694611,0.000850299401197605,0.000479041916167665
0.004,0.00062874251497006,0.000616766467065868,0.00138922155688623,0.0011497005988024,0.000640718562874252
0.005,0.000856287425149701,0.000820359281437126,0.0015688622754491,0.00141317365269461,0.000868263473053892
0.006,0.00105389221556886,0.00102994011976048,0.00188622754491018,0.00169461077844311,0.00108982035928144
0.007,0.00125748502994012,0.00121556886227545,0.0021377245508982,0.00195808383233533,0.0012814371257485
0.008,0.00149101796407186,0.00139520958083832,0.00234131736526946,0.00230538922155689,0.00152694610778443
0.009,0.00168862275449102,0.00162874251497006,0.00238922155688623,0.00255089820359281,0.00174850299401198
0.01,0.00189820359281437,0.00189820359281437,0.00278443113772455,0.0028502994011976,0.00194610778443114
0.02,0.00404790419161677,0.00416766467065868,0.00520359281437126,0.0054311377245509,0.00408383233532934
0.03,0.00659880239520958,0.00654491017964072,0.0082814371257485,0.00805988023952096,0.00660479041916168
0.04,0.00879640718562874,0.00922754491017964,0.0101676646706587,0.0109281437125749,0.0088562874251497
0.05,0.0115748502994012,0.0119161676646707,0.0125748502994012,0.013562874251497,0.0116047904191617
0.06,0.0140359281437126,0.0144730538922156,0.015497005988024,0.0164311377245509,0.0141137724550898
0.07,0.0168203592814371,0.0171916167664671,0.0176826347305389,0.019251497005988,0.0167544910179641
0.08,0.0195508982035928,0.0199580838323353,0.0200359281437126,0.0221616766467066,0.0195688622754491
0.09,0.0222574850299401,0.0227844311377246,0.023814371257485,0.025059880239521,0.0222275449101796
0.1,0.0250479041916168,0.0254491017964072,0.0265389221556886,0.0276826347305389,0.0250479041916168
