alpha,t2,w2,s2,b2,p2
0.001,0.000131736526946108,5.38922155688623e-05,0.000131736526946108,0.000497005988023952,0.000119760479041916
0.002,0.000287425149700599,0.000149700598802395,0.000239520958083832,0.000802395209580838,0.000263473053892216
0.003,0.000437125748502994,0.000227544910179641,0.000485029940119761,0.00119760479041916,0.000449101796407186
0.004,0.000592814371257485,0.000353293413173653,0.000491017964071856,0.00154491017964072,0.000538922155688623
0.005,0.000718562874251497,0.000461077844311377,0.000778443113772455,0.00188622754491018,0.000652694610778443
0.006,0.000838323353293413,0.000658682634730539,0.000778443113772455,0.00216167664670659,0.000802395209580838
0.007,0.00105988023952096,0.00081437125748503,0.000808383233532934,0.00244910179640719,0.000946107784431138
0.008,0.0012874251497006,0.000982035928143713,0.0012874251497006,0.00276646706586826,0.00108383233532934
0.009,0.00148502994011976,0.0011497005988024,0.0012874251497006,0.00303592814371258,0.00131736526946108
0.01,0.00166467065868263,0.0012874251497006,0.0012874251497006,0.00333532934131737,0.00151497005988024
0.02,0.00358083832335329,0.00326347305389222,0.00318562874251497,0.00610179640718563,0.00319161676646707
0.03,0.00573652694610779,0.00531736526946108,0.00429940119760479,0.00882634730538922,0.00522155688622755
0.04,0.0078622754491018,0.00765269461077844,0.00568263473053892,0.0114670658682635,0.00719161676646707
0.05,0.0102155688622754,0.00980838323353293,0.00772455089820359,0.0139041916167665,0.0092934131736527
0.06,0.0123233532934132,0.0121916167664671,0.00901197604790419,0.0163892215568862,0.0112994011976048
0.07,0.0146467065868263,0.0146167664670659,0.0113473053892216,0.0190538922155689,0.0132155688622754
0.08,0.0170179640718563,0.0170359281437126,0.0141317365269461,0.0217544910179641,0.0155688622754491
0.09,0.0195149700598802,0.0193173652694611,0.0141317365269461,0.0241796407185629,0.0177125748502994
0.1,0.0218802395209581,0.0217664670658683,0.017622754491018,0.0266706586826347,0.0201017964071856
