alpha,t2,w2,s2,b2,p2
0.001,1.19760479041916e-05,9.58083832335329e-05,0.000347305389221557,1.79640718562874e-05,1.79640718562874e-05
0.002,1.79640718562874e-05,0.000161676646706587,0.000502994011976048,1.79640718562874e-05,1.79640718562874e-05
0.003,1.79640718562874e-05,0.000203592814371258,0.000688622754491018,1.79640718562874e-05,2.9940119760479e-05
0.004,2.39520958083832e-05,0.000263473053892216,0.000796407185628743,2.9940119760479e-05,4.79041916167665e-05
0.005,4.19161676646707e-05,0.00029940119760479,0.000874251497005988,6.58682634730539e-05,5.98802395209581e-05
0.006,6.58682634730539e-05,0.000341317365269461,0.000976047904191617,7.78443113772455e-05,6.58682634730539e-05
0.007,7.18562874251497e-05,0.00037125748502994,0.00109580838323353,7.78443113772455e-05,7.78443113772455e-05
0.008,7.78443113772455e-05,0.000419161676646707,0.00115568862275449,9.58083832335329e-05,9.58083832335329e-05
0.009,9.58083832335329e-05,0.000473053892215569,0.00131736526946108,0.00011377245508982,0.00011377245508982
0.01,0.00011377245508982,0.000532934131736527,0.00140119760479042,0.000119760479041916,0.00011377245508982
0.02,0.00018562874251497,0.000970059880239521,0.0022874251497006,0.000203592814371258,0.000197604790419162
0.03,0.000263473053892216,0.00137724550898204,0.0031497005988024,0.000281437125748503,0.000281437125748503
0.04,0.000389221556886228,0.00183832335329341,0.0040059880239521,0.000437125748502994,0.000407185628742515
0.05,0.000544910179640719,0.00225149700598802,0.00467065868263473,0.000604790419161677,0.000562874251497006
0.06,0.000706586826347305,0.00267065868263473,0.00532335329341317,0.000796407185628743,0.000724550898203593
0.07,0.000874251497005988,0.00316167664670659,0.00596407185628743,0.000946107784431138,0.000892215568862276
0.08,0.00110778443113772,0.00361676646706587,0.00674850299401198,0.00119760479041916,0.00111976047904192
0.09,0.00131137724550898,0.004,0.00734131736526946,0.00141317365269461,0.00131137724550898
0.1,0.00152095808383234,0.00440119760479042,0.00796407185628743,0.00165269461077844,0.00151497005988024
