alpha,t2,w2,s2,b2,p2
0.001,2.39520958083832e-05,5.38922155688623e-05,0.000431137724550898,4.79041916167665e-05,2.39520958083832e-05
0.002,8.98203592814371e-05,8.38323353293413e-05,0.000634730538922156,0.000107784431137725,8.38323353293413e-05
0.003,0.000125748502994012,0.000167664670658683,0.000838323353293413,0.000149700598802395,0.000125748502994012
0.004,0.000161676646706587,0.000239520958083832,0.001,0.000203592814371258,0.000161676646706587
0.005,0.000191616766467066,0.000269461077844311,0.00120359281437126,0.000263473053892216,0.000191616766467066
0.006,0.00025748502994012,0.000341317365269461,0.00141317365269461,0.000341317365269461,0.00025748502994012
0.007,0.00029940119760479,0.000401197604790419,0.00161077844311377,0.000395209580838323,0.000311377245508982
0.008,0.000365269461077844,0.000473053892215569,0.00183233532934132,0.00044311377245509,0.000365269461077844
0.009,0.000413173652694611,0.000538922155688623,0.00205389221556886,0.000473053892215569,0.000413173652694611
0.01,0.000455089820359281,0.000604790419161677,0.00219760479041916,0.000538922155688623,0.000449101796407186
0.02,0.0010059880239521,0.00145508982035928,0.00395808383233533,0.0011497005988024,0.000994011976047904
0.03,0.00161077844311377,0.00223353293413174,0.00558682634730539,0.0018502994011976,0.0015688622754491
0.04,0.00226347305389222,0.0031377245508982,0.0072814371257485,0.0025688622754491,0.00219760479041916
0.05,0.00306586826347305,0.00412574850299401,0.00882634730538922,0.00337724550898204,0.00298802395209581
0.06,0.00394610778443114,0.00504790419161677,0.0105089820359281,0.00427544910179641,0.00383832335329341
0.07,0.00484431137724551,0.00619760479041916,0.0120419161676647,0.0052874251497006,0.00473053892215569
0.08,0.00581437125748503,0.00733532934131737,0.0133473053892216,0.00622155688622755,0.00562275449101796
0.09,0.00674251497005988,0.00858083832335329,0.0149580838323353,0.00726946107784431,0.00661676646706587
0.1,0.00774251497005988,0.00982035928143713,0.016377245508982,0.00821556886227545,0.00752694610778443
