alpha,t2,w2,s2,b2,p2
0.001,2.39520958083832e-05,2.9940119760479e-05,4.79041916167665e-05,3.59281437125749e-05,2.9940119760479e-05
0.002,3.59281437125749e-05,6.58682634730539e-05,0.000197604790419162,6.58682634730539e-05,5.38922155688623e-05
0.003,4.79041916167665e-05,0.000101796407185629,0.000341317365269461,8.38323353293413e-05,8.38323353293413e-05
0.004,7.78443113772455e-05,0.000155688622754491,0.000425149700598802,0.00011377245508982,9.58083832335329e-05
0.005,8.98203592814371e-05,0.000215568862275449,0.000479041916167665,0.000143712574850299,0.000107784431137725
0.006,0.000107784431137725,0.000275449101796407,0.000550898203592814,0.000155688622754491,0.000137724550898204
0.007,0.000137724550898204,0.000323353293413174,0.00070059880239521,0.000155688622754491,0.000161676646706587
0.008,0.000143712574850299,0.000389221556886228,0.000808383233532934,0.000197604790419162,0.00018562874251497
0.009,0.000155688622754491,0.000449101796407186,0.000808383233532934,0.000251497005988024,0.000191616766467066
0.01,0.000161676646706587,0.000508982035928144,0.000958083832335329,0.000293413173652695,0.000227544910179641
0.02,0.000473053892215569,0.00107784431137725,0.00167664670658683,0.000592814371257485,0.000520958083832335
0.03,0.000706586826347305,0.00165868263473054,0.00252095808383234,0.000958083832335329,0.000802395209580838
0.04,0.00106586826347305,0.00223353293413174,0.0034251497005988,0.00137724550898204,0.00110778443113772
0.05,0.00143712574850299,0.00276646706586826,0.00410778443113772,0.00176047904191617,0.00149101796407186
0.06,0.0018502994011976,0.00337724550898204,0.00507185628742515,0.0022874251497006,0.0018622754491018
0.07,0.00235329341317365,0.00405389221556886,0.00561676646706587,0.00274850299401198,0.00240119760479042
0.08,0.00279041916167665,0.00458682634730539,0.00664071856287425,0.0031497005988024,0.00280838323353293
0.09,0.00317365269461078,0.00519760479041916,0.00739520958083832,0.00373652694610778,0.00317964071856287
0.1,0.00374251497005988,0.00589820359281437,0.00818562874251497,0.00423353293413174,0.00372455089820359
