alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.0224491017964072,0.0134850299401198,0.0127964071856287,0.0469640718562874,0.0220419161676647,0.0129820359281437,0.00608383233532934,0.00801796407185629,0.0347065868263473,0.0128922155688623
0.002,0.0380958083832335,0.0271437125748503,0.0196347305389222,0.0657784431137725,0.0367065868263473,0.0224670658682635,0.0134730538922156,0.0128083832335329,0.0490538922155689,0.0220119760479042
0.003,0.0512155688622755,0.0395868263473054,0.0292574850299401,0.0817245508982036,0.0487904191616766,0.0309880239520958,0.0206347305389222,0.019502994011976,0.0603233532934132,0.0299760479041916
0.004,0.062377245508982,0.0502874251497006,0.0425209580838323,0.0948203592814371,0.0598982035928144,0.0381437125748503,0.0271676646706587,0.0196706586826347,0.0699461077844311,0.0366826347305389
0.005,0.0730479041916168,0.0611556886227545,0.0425209580838323,0.106389221556886,0.0699760479041916,0.0447904191616767,0.0331556886227545,0.029377245508982,0.0782754491017964,0.0432634730538922
0.006,0.0826946107784431,0.0706347305389222,0.0553652694610778,0.116862275449102,0.0793413173652695,0.0512934131736527,0.0396407185628743,0.029377245508982,0.0858203592814371,0.0488682634730539
0.007,0.0918862275449102,0.0794251497005988,0.0603353293413174,0.127245508982036,0.0876107784431138,0.0568802395209581,0.0453353293413174,0.0303712574850299,0.0929161676646707,0.0545508982035928
0.008,0.100604790419162,0.0883473053892216,0.0605389221556886,0.136431137724551,0.0958622754491018,0.0624850299401198,0.0503473053892216,0.042688622754491,0.0996107784431138,0.0600239520958084
0.009,0.109215568862275,0.0968922155688623,0.0677305389221557,0.14514371257485,0.103688622754491,0.067874251497006,0.0558682634730539,0.042688622754491,0.105904191616766,0.0650359281437126
0.01,0.11711377245509,0.104916167664671,0.07837125748503,0.153281437125749,0.111580838323353,0.0731796407185629,0.0612574850299401,0.042688622754491,0.111796407185629,0.0700718562874252
0.02,0.183383233532934,0.17225748502994,0.114425149700599,0.219389221556886,0.174664670658683,0.117395209580838,0.105161676646707,0.0787365269461078,0.159479041916168,0.111712574850299
0.03,0.23540119760479,0.22477245508982,0.153293413173653,0.270754491017964,0.224868263473054,0.153844311377246,0.141131736526946,0.0964311377245509,0.195778443113772,0.14597005988024
0.04,0.280383233532934,0.269107784431138,0.199922155688623,0.313245508982036,0.267005988023952,0.184137724550898,0.172988023952096,0.115209580838323,0.22637125748503,0.175359281437126
0.05,0.318323353293413,0.307083832335329,0.225676646706587,0.349724550898204,0.305011976047904,0.211958083832335,0.201269461077844,0.140928143712575,0.252760479041916,0.202017964071856
0.06,0.352706586826347,0.340874251497006,0.253748502994012,0.381443113772455,0.338203592814371,0.236670658682635,0.226269461077844,0.154766467065868,0.277976047904192,0.225958083832335
0.07,0.382802395209581,0.372994011976048,0.270101796407186,0.410173652694611,0.36822754491018,0.259910179640719,0.250101796407186,0.176083832335329,0.299395209580838,0.247790419161677
0.08,0.410634730538922,0.399041916167665,0.286191616766467,0.436185628742515,0.396556886227545,0.282419161676647,0.271377245508982,0.202544910179641,0.320311377245509,0.268862275449102
0.09,0.436580838323353,0.425203592814371,0.312610778443114,0.459508982035928,0.42188622754491,0.302449101796407,0.291335329341317,0.202544910179641,0.339035928143713,0.289179640718563
0.1,0.459604790419162,0.449556886227545,0.338365269461078,0.48185628742515,0.445784431137725,0.321125748502994,0.31011377245509,0.229047904191617,0.356928143712575,0.307461077844311
