alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.0721556886227545,0.0920479041916168,0.0538502994011976,0.115868263473054,0.0945029940119761,0.0468323353293413,0.0648562874251497,0.0389880239520958,0.0962035928143712,0.0658263473053892
0.002,0.109281437125749,0.13297005988024,0.0695868263473054,0.155311377245509,0.133538922155689,0.0721437125748503,0.0920479041916168,0.0538682634730539,0.129005988023952,0.0944071856287425
0.003,0.138245508982036,0.160706586826347,0.0899161676646707,0.184922155688623,0.162604790419162,0.0922035928143712,0.113850299401198,0.0696107784431138,0.153431137724551,0.115473053892216
0.004,0.162592814371257,0.183305389221557,0.11651497005988,0.209820359281437,0.186790419161677,0.10925748502994,0.13297005988024,0.0696107784431138,0.173329341317365,0.13348502994012
0.005,0.183898203592814,0.207125748502994,0.11651497005988,0.230712574850299,0.207634730538922,0.12440119760479,0.146245508982036,0.0899461077844311,0.190293413173653,0.148586826347305
0.006,0.203005988023952,0.223892215568862,0.142347305389222,0.248940119760479,0.226538922155689,0.138239520958084,0.160712574850299,0.0899461077844311,0.205664670658683,0.162437125748503
0.007,0.220832335329341,0.241640718562874,0.142502994011976,0.266077844311377,0.242916167664671,0.151023952095808,0.175664670658683,0.109335329341317,0.218988023952096,0.175341317365269
0.008,0.236748502994012,0.259724550898204,0.156976047904192,0.281173652694611,0.257670658682635,0.16259880239521,0.183317365269461,0.116562874251497,0.231820359281437,0.186730538922156
0.009,0.251712574850299,0.268586826347305,0.174299401197605,0.295473053892216,0.271508982035928,0.173335329341317,0.198940119760479,0.116562874251497,0.243023952095808,0.197718562874252
0.01,0.265167664670659,0.278191616766467,0.175868263473054,0.308497005988024,0.284041916167665,0.183898203592814,0.20714371257485,0.116562874251497,0.254005988023952,0.207664670658683
0.02,0.36937125748503,0.377023952095808,0.247311377245509,0.408131736526946,0.380832335329341,0.265209580838323,0.27825748502994,0.175988023952096,0.332119760479042,0.283994011976048
0.03,0.440640718562874,0.44059880239521,0.293700598802395,0.475550898203593,0.447095808383234,0.322526946107784,0.336239520958084,0.21640119760479,0.38722754491018,0.337964071856287
0.04,0.494994011976048,0.483718562874252,0.345826347305389,0.52614371257485,0.498353293413174,0.36951497005988,0.377263473053892,0.247610778443114,0.42862874251497,0.380982035928144
0.05,0.538502994011976,0.525892215568862,0.383694610778443,0.566754491017964,0.539754491017964,0.407952095808383,0.409011976047904,0.271850299401198,0.462922155688623,0.416826347305389
0.06,0.574796407185629,0.566832335329341,0.413197604790419,0.600425149700599,0.574347305389222,0.440928143712575,0.441029940119761,0.294275449101796,0.491934131736527,0.447413173652695
0.07,0.605089820359281,0.587646706586826,0.438197604790419,0.628820359281437,0.60337125748503,0.469437125748503,0.462610778443114,0.334299401197605,0.517311377245509,0.474251497005988
0.08,0.632389221556886,0.617988023952096,0.480215568862275,0.653982035928144,0.629838323353293,0.495473053892216,0.48437125748503,0.346718562874252,0.539784431137725,0.498862275449102
0.09,0.655748502994012,0.637161676646707,0.482724550898204,0.675449101796407,0.65277245508982,0.518449101796407,0.505011976047904,0.346718562874252,0.559155688622754,0.52059880239521
0.1,0.676401197604791,0.656161676646707,0.495820359281437,0.695041916167665,0.672964071856287,0.53922754491018,0.526820359281437,0.384874251497006,0.577682634730539,0.540502994011976
