alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.254353293413174,0.264928143712575,0.18188622754491,0.282023952095808,0.280562874251497,0.195233532934132,0.207916167664671,0.143065868263473,0.243694610778443,0.223119760479042
0.002,0.326586826347305,0.333802395209581,0.235395209580838,0.353449101796407,0.348946107784431,0.254329341317365,0.264928143712575,0.18188622754491,0.304616766467066,0.28051497005988
0.003,0.375532934131737,0.382047904191617,0.268988023952096,0.400964071856287,0.394940119760479,0.295293413173653,0.304940119760479,0.207341317365269,0.345317365269461,0.318910179640719
0.004,0.412197604790419,0.416784431137725,0.302251497005988,0.435658682634731,0.428922155688623,0.326574850299401,0.333802395209581,0.23540119760479,0.376395209580838,0.34877245508982
0.005,0.442347305389222,0.444275449101796,0.319293413173653,0.465209580838323,0.457443113772455,0.352892215568862,0.361119760479042,0.251071856287425,0.401263473053892,0.373664670658683
0.006,0.467281437125749,0.465706586826347,0.336467065868264,0.48962874251497,0.481251497005988,0.37551497005988,0.382047904191617,0.268994011976048,0.422778443113772,0.394892215568862
0.007,0.489425149700599,0.485988023952096,0.356011976047904,0.510604790419162,0.501526946107784,0.395077844311377,0.399155688622755,0.284035928143713,0.441185628742515,0.413035928143713
0.008,0.508011976047904,0.503874251497006,0.358952095808383,0.528359281437126,0.5187125748503,0.412179640718563,0.416784431137725,0.30225748502994,0.457622754491018,0.428838323353293
0.009,0.524652694610778,0.518365269461078,0.372383233532934,0.544652694610779,0.534538922155689,0.428005988023952,0.430209580838323,0.30225748502994,0.472125748502994,0.443994011976048
0.01,0.539491017964072,0.535892215568862,0.392646706586826,0.559928143712575,0.548994011976048,0.442347305389222,0.444275449101796,0.319299401197605,0.485880239520958,0.457359281437126
0.02,0.642011976047904,0.631874251497006,0.486574850299401,0.65822754491018,0.645952095808383,0.539479041916168,0.535904191616767,0.392682634730539,0.575017964071856,0.548964071856287
0.03,0.701922155688623,0.689317365269461,0.543443113772455,0.715323353293413,0.703766467065868,0.599976047904192,0.591682634730539,0.445443113772455,0.629377245508982,0.605868263473054
0.04,0.74277245508982,0.727473053892216,0.582994011976048,0.755173652694611,0.743461077844311,0.642023952095808,0.631904191616767,0.486652694610778,0.667604790419162,0.645946107784431
0.05,0.774868263473054,0.757988023952096,0.605808383233533,0.78522754491018,0.775035928143713,0.675239520958084,0.661209580838323,0.508461077844311,0.697736526946108,0.678065868263473
0.06,0.799419161676647,0.781646706586826,0.641167664670659,0.80851497005988,0.798940119760479,0.701958083832335,0.689365269461078,0.543664670658683,0.721287425149701,0.703730538922156
0.07,0.819185628742515,0.803383233532934,0.657586826347305,0.827095808383234,0.818293413173653,0.723904191616767,0.710311377245509,0.552071856287425,0.741820359281437,0.724964071856287
0.08,0.835491017964072,0.819269461077844,0.684826347305389,0.842724550898204,0.834550898203593,0.742820359281437,0.727568862275449,0.583377245508982,0.759604790419162,0.743586826347305
0.09,0.849826347305389,0.834173652694611,0.694784431137725,0.856059880239521,0.848928143712575,0.759994011976048,0.744365269461078,0.597622754491018,0.77514371257485,0.760287425149701
0.1,0.862275449101797,0.847005988023952,0.723287425149701,0.868089820359282,0.861221556886228,0.774934131736527,0.758137724550898,0.606305389221557,0.78811377245509,0.775023952095808
