alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.0749461077844311,0.0652814371257485,0.0542035928143713,0.0982874251497006,0.0751556886227545,0.0508023952095808,0.0412814371257485,0.0358383233532934,0.0740658682634731,0.0518023952095808
0.002,0.110209580838323,0.0999161676646706,0.0789700598802395,0.135616766467066,0.109640718562874,0.0749461077844311,0.0652814371257485,0.0542215568862275,0.102173652694611,0.0752155688622755
0.003,0.137071856287425,0.12614371257485,0.0975928143712575,0.163880239520958,0.135155688622755,0.0943832335329341,0.0840119760479042,0.0684610778443114,0.122784431137725,0.0938383233532934
0.004,0.16,0.148538922155689,0.116209580838323,0.186299401197605,0.157203592814371,0.110209580838323,0.0999221556886228,0.0790119760479042,0.140467065868263,0.109568862275449
0.005,0.179023952095808,0.16785628742515,0.129173652694611,0.205311377245509,0.175820359281437,0.123910179640719,0.113688622754491,0.0856287425149701,0.155443113772455,0.122784431137725
0.006,0.196221556886228,0.185023952095808,0.142826347305389,0.222916167664671,0.192203592814371,0.137077844311377,0.126155688622755,0.0976706586826347,0.168407185628743,0.135173652694611
0.007,0.211832335329341,0.200946107784431,0.157161676646707,0.238443113772455,0.207778443113772,0.148670658682635,0.13811377245509,0.105982035928144,0.180287425149701,0.146694610778443
0.008,0.226317365269461,0.215413173652695,0.157185628742515,0.253,0.22177245508982,0.160005988023952,0.148544910179641,0.116323353293413,0.191095808383234,0.157269461077844
0.009,0.240017964071856,0.228263473053892,0.172473053892216,0.265934131736527,0.234844311377246,0.169532934131737,0.158610778443114,0.116592814371257,0.201407185628743,0.166748502994012
0.01,0.25214371257485,0.240802395209581,0.180520958083832,0.278407185628743,0.247275449101796,0.179035928143713,0.167868263473054,0.129299401197605,0.210706586826347,0.175898203592814
0.02,0.347035928143713,0.335916167664671,0.256173652694611,0.369952095808383,0.340107784431138,0.252197604790419,0.240868263473054,0.180730538922156,0.283467065868263,0.247245508982036
0.03,0.412796407185629,0.401910179640719,0.31511377245509,0.432574850299401,0.404574850299401,0.305556886227545,0.294011976047904,0.223622754491018,0.33362874251497,0.299299401197605
0.04,0.463167664670659,0.45359880239521,0.345706586826347,0.481455089820359,0.455461077844311,0.347209580838323,0.336107784431138,0.256808383233533,0.374305389221557,0.340287425149701
0.05,0.505670658682635,0.494556886227545,0.393281437125749,0.522604790419162,0.498197604790419,0.382640718562874,0.371538922155689,0.285353293413174,0.407502994011976,0.375239520958084
0.06,0.541928143712575,0.529898203592814,0.42274251497006,0.556586826347305,0.534221556886228,0.413137724550898,0.402317365269461,0.316149700598802,0.436335329341317,0.40485628742515
0.07,0.572119760479042,0.560868263473054,0.447544910179641,0.586023952095808,0.565137724550898,0.439730538922156,0.429089820359281,0.330874251497006,0.461491017964072,0.432155688622755
0.08,0.599958083832335,0.588335329341317,0.474730538922156,0.612005988023952,0.592820359281437,0.463682634730539,0.454203592814371,0.347107784431138,0.484916167664671,0.45597005988024
0.09,0.623538922155689,0.612898203592814,0.50085628742515,0.63514371257485,0.617023952095808,0.486311377245509,0.475526946107785,0.378652694610778,0.506209580838323,0.478479041916168
0.1,0.645880239520958,0.634838323353293,0.525562874251497,0.655946107784431,0.638784431137725,0.506353293413174,0.495526946107784,0.395191616766467,0.525317365269461,0.499005988023952
