alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.00587425149700599,0.00329940119760479,0.0050059880239521,0.0147065868263473,0.00739520958083832,0.00302395209580838,0.0011497005988024,0.00291017964071856,0.0106586826347305,0.00434730538922156
0.002,0.0114550898203593,0.00750299401197605,0.00794011976047904,0.0231137724550898,0.0132095808383234,0.00593413173652695,0.00334131736526946,0.00507185628742515,0.0167065868263473,0.00753293413173653
0.003,0.016814371257485,0.0121197604790419,0.0111796407185629,0.0300778443113772,0.0181736526946108,0.00889221556886228,0.00539520958083832,0.00692814371257485,0.0218862275449102,0.0103832335329341
0.004,0.022059880239521,0.0165209580838323,0.0180838323353293,0.0364491017964072,0.0235688622754491,0.011622754491018,0.00762874251497006,0.00807185628742515,0.0263173652694611,0.0135269461077844
0.005,0.0267664670658683,0.0208263473053892,0.0180838323353293,0.0420658682634731,0.0280898203592814,0.0143353293413174,0.00997604790419162,0.0114131736526946,0.0303413173652695,0.0159161676646707
0.006,0.0313413173652695,0.0253353293413174,0.0216766467065868,0.0474610778443114,0.0323832335329341,0.0170958083832335,0.0123173652694611,0.0114131736526946,0.0339880239520958,0.018497005988024
0.007,0.0357245508982036,0.0295508982035928,0.0277604790419162,0.052437125748503,0.0365928143712575,0.0197425149700599,0.0148203592814371,0.0126347305389222,0.0375508982035928,0.0210359281437126
0.008,0.0399461077844311,0.0338922155688623,0.0280538922155689,0.0572934131736527,0.0409520958083832,0.0224910179640719,0.0168263473053892,0.018497005988024,0.040934131736527,0.0240958083832335
0.009,0.0439221556886228,0.0381017964071856,0.028748502994012,0.061814371257485,0.0447185628742515,0.0248323353293413,0.0191556886227545,0.018497005988024,0.0440838323353293,0.0263473053892216
0.01,0.0479161676646707,0.0420419161676647,0.031688622754491,0.0661676646706587,0.0485688622754491,0.0273652694610778,0.0212155688622755,0.018497005988024,0.0469101796407186,0.0288083832335329
0.02,0.0837544910179641,0.0788083832335329,0.0614251497005988,0.105053892215569,0.0839281437125749,0.0493053892215569,0.0431796407185629,0.0325988023952096,0.0727365269461078,0.0500898203592814
0.03,0.115125748502994,0.112724550898204,0.0819940119760479,0.137119760479042,0.114497005988024,0.0684850299401198,0.0635748502994012,0.0452874251497006,0.0950239520958084,0.0684610778443114
0.04,0.143185628742515,0.141976047904192,0.10774251497006,0.165838323353293,0.142526946107784,0.087059880239521,0.0815808383233533,0.0637844311377246,0.11422754491018,0.0873173652694611
0.05,0.169706586826347,0.168982035928144,0.126838323353293,0.192161676646707,0.168592814371257,0.10448502994012,0.0997125748502994,0.0755329341317365,0.131922155688623,0.104077844311377
0.06,0.194269461077844,0.193407185628743,0.149287425149701,0.215562874251497,0.19285628742515,0.120520958083832,0.117580838323353,0.0856467065868263,0.148413173652695,0.119790419161677
0.07,0.216413173652695,0.216508982035928,0.152778443113772,0.237119760479042,0.214874251497006,0.136125748502994,0.13337125748503,0.0974011976047904,0.16397005988024,0.135467065868264
0.08,0.237832335329341,0.237640718562874,0.174808383233533,0.258479041916168,0.236089820359281,0.151035928143713,0.149239520958084,0.113305389221557,0.179407185628743,0.150161676646707
0.09,0.258149700598802,0.259071856287425,0.201694610778443,0.278640718562874,0.25662874251497,0.165473053892216,0.163670658682635,0.113305389221557,0.194071856287425,0.164239520958084
0.1,0.278263473053892,0.280347305389222,0.206556886227545,0.296784431137725,0.276449101796407,0.180011976047904,0.178694610778443,0.134101796407186,0.207928143712575,0.178718562874252
