delta,t2,w2,s2,b2,p2
0.01,0.0103293413173653,0.012814371257485,0.0100658682634731,0.0145928143712575,0.010940119760479
0.02,0.00392215568862275,0.00522155688622755,0.00449700598802395,0.00555089820359282,0.00417365269461078
0.03,0.00187425149700599,0.00258083832335329,0.00248502994011976,0.00269461077844311,0.00201796407185629
0.04,0.000916167664670659,0.00111377245508982,0.00126347305389222,0.00135928143712575,0.000982035928143713
0.05,0.00044311377245509,0.00070059880239521,0.000904191616766467,0.000622754491017964,0.000473053892215569
0.06,0.000251497005988024,0.000359281437125749,0.00055688622754491,0.000401197604790419,0.000275449101796407
0.07,0.000125748502994012,0.000263473053892216,0.000461077844311377,0.000221556886227545,0.000131736526946108
0.08,7.78443113772455e-05,0.000167664670658683,0.000323353293413174,0.000143712574850299,7.78443113772455e-05
0.09,4.79041916167665e-05,7.78443113772455e-05,0.000197604790419162,7.18562874251497e-05,4.79041916167665e-05
0.1,2.39520958083832e-05,5.38922155688623e-05,0.000143712574850299,4.19161676646707e-05,2.39520958083832e-05
